,C6,T1,T3,S2,T5_Prime,industry_4,C6,T4,S2,T4_Prime,industry_1,industry_2,Y1,Y2
14,-0.8869166722415203,1.0736364071710103,0.954213730645107,1.480043339335552,-1.073357627506396,0,-0.8869166722415203,-0.9229302702140249,1.480043339335552,-0.883878953686503,0,1,1,1
15,-0.08673251488103619,0.38569918455081376,0.5907586092572334,1.1551556627549329,-0.021182237405325672,0,-0.08673251488103619,-0.6808493463097368,1.1551556627549329,-0.22588551048367408,0,0,0,1
16,-0.01594365140874371,-0.21615429497583846,-0.21644952868181677,-0.7554869302360392,0.07970912040899585,0,-0.01594365140874371,0.14160103850182237,-0.7554869302360392,0.06342555342656411,1,0,1,1
17,-0.7555021010320705,0.7607530130642846,0.815083503593235,1.3131884445660738,-0.944526600697092,0,-0.7555021010320705,-0.8137785980876734,1.3131884445660738,-0.7953568654982173,1,0,1,1
18,0.29613026407100446,-0.9234613962845233,-0.6107496149338465,-0.2559364385853158,-0.14950385150637574,0,0.29613026407100446,0.5877412097177451,-0.2559364385853158,0.06399326437661348,0,0,0,1
19,-0.2928889173553296,-0.062275089794852585,-0.16962437804764335,-0.35034707267297216,-0.23106696028724308,0,-0.2928889173553296,-0.03128877773742142,-0.35034707267297216,-0.28617736841814984,1,0,1,0
20,-0.5896771515952813,0.15423576352346402,0.3751695131757805,0.9476739357121985,-0.6832581035920433,0,-0.5896771515952813,-0.3073351312638079,0.9476739357121985,-0.6226642596279095,1,0,0,1
21,1.2232326328091718,-0.708370235403901,-0.48730906716627886,-1.2052380155542943,1.0667557456828982,0,1.2232326328091718,0.39459870630959504,-1.2052380155542943,0.9137560268166152,0,1,0,1
22,0.27864121438479866,0.1774193221075547,0.2086681220479882,0.6722175375893121,0.5279374445567614,0,0.27864121438479866,-0.3126338382352826,0.6722175375893121,0.2580926409846633,1,0,1,1
23,0.12974827467702219,0.214724095148431,-0.02444135192574406,0.4413264776023928,0.26817357339359027,0,0.12974827467702219,-0.1515644217342976,0.4413264776023928,0.35232628502930075,1,0,0,1
24,0.05322793425391551,0.3396253926112821,0.20596076670603616,-0.13617529060739633,0.22981853364799748,0,0.05322793425391551,-0.4678151448760752,-0.13617529060739633,0.02666078745428638,1,0,1,1
25,-0.10951776251062129,-0.40686428031624594,-0.45668678524964423,0.00037491186641412205,0.024578795975328225,0,-0.10951776251062129,0.4580899732788674,0.00037491186641412205,0.00040326894759219815,1,0,1,1
26,-0.8350045717528182,0.9242645239628678,1.0685460494016126,0.39387081303151167,-0.8601751610227701,0,-0.8350045717528182,-0.9098546395076516,0.39387081303151167,-0.8358480519970749,1,0,0,1
27,-0.5121991795426866,-0.12098830926796085,-0.19075982466504718,-0.24398770990586327,-0.5872583683274203,0,-0.5121991795426866,0.15503444589346568,-0.24398770990586327,-0.4471941429091383,0,0,1,1
28,-0.18252521847120518,-0.05365426184647823,-0.21436656175443483,-0.16455510603029638,-0.13933456726942317,0,-0.18252521847120518,0.12138866525817091,-0.16455510603029638,0.007088154567107862,1,0,1,1
29,-0.4241411538004472,-0.1518442526258721,-0.2531122336462856,0.4357060204098956,-0.429497539384003,0,-0.4241411538004472,0.12718190831740833,0.4357060204098956,-0.37437905776517144,1,0,1,0
30,-0.6969242001182409,0.6327598369277471,0.5034656022659377,0.8291124371340873,-0.7954586014764706,0,-0.6969242001182409,-0.5834363143647439,0.8291124371340873,-0.6694354424709121,0,1,0,1
31,1.5114110825403024,-1.0735944005574798,-0.6983127568345977,-0.296068266635425,1.592971855243468,0,1.5114110825403024,0.7928288435259662,-0.296068266635425,1.0495530906723678,1,0,1,1
32,-0.9285422355880032,1.2889021219582173,1.3466073596959636,1.0218045288821196,-0.969228697005054,0,-0.9285422355880032,-1.2836901935866867,1.0218045288821196,-0.9834854067752233,1,0,0,1
33,0.09053382188393673,-0.26978218879768673,-0.5088421048119224,-0.6092241296014473,0.2048550880524557,0,0.09053382188393673,0.3784231050481466,-0.6092241296014473,0.28685308591348774,1,0,0,0
34,0.4769352797934952,-0.7086912834386725,-0.6096162791121632,-0.23952236187223963,0.5909865017957092,0,0.4769352797934952,0.5431360987858705,-0.23952236187223963,0.39315102837508686,0,1,0,1
35,-0.7144063903902361,0.5688834225858562,0.5745789717315991,0.3393264482785494,-0.7050880462557433,0,-0.7144063903902361,-0.6167621291964328,0.3393264482785494,-0.7241267239515776,1,0,0,1
36,-0.6839485160985149,0.657289273967452,0.6723790771473208,0.9378787581882952,-0.7681742267745796,0,-0.6839485160985149,-0.6523574422068207,0.9378787581882952,-0.6560526595020201,1,0,0,1
37,-0.038238480909903116,0.12861528752342796,0.3301435199098322,0.4134286836442466,-0.20926919849844028,0,-0.038238480909903116,-0.32729426560513175,0.4134286836442466,-0.10470845061331498,0,1,0,1
38,-0.07823601135095432,-0.5598179973243632,-0.7817769672986938,0.02101618514840149,-0.009494714414762467,0,-0.07823601135095432,0.5625169899884904,0.02101618514840149,-0.01117957915808291,0,1,0,1
39,-1.0726218312859184,2.0794238761371338,1.931011960603169,1.9139866875832654,-1.1610725211525266,1,-1.0726218312859184,-1.5923305793915143,1.9139866875832654,-1.0897263376893165,0,0,0,1
40,0.21377970820933298,-0.18774906891538903,0.011589567376839851,-0.026712043103802957,0.10609811691474766,0,0.21377970820933298,0.029541607799851523,-0.026712043103802957,0.21456610183057634,0,0,1,1
41,0.18200467454555264,-1.25464622022225,-1.4323575242188162,-2.0839765831698114,0.177717469505364,0,0.18200467454555264,1.4762644150189232,-2.0839765831698114,0.35701632628026375,1,0,0,1
42,-0.5680420481771742,0.2947417466205114,0.43857822693465526,0.053751785170043476,-0.5218414060467979,0,-0.5680420481771742,-0.4953908001228931,0.053751785170043476,-0.6192260702768283,0,1,1,1
43,-0.2925319021884952,-0.27923579895860934,-0.40513794119499486,-0.5503355602294882,-0.3467103096479365,0,-0.2925319021884952,0.27365755485534815,-0.5503355602294882,-0.23218607513982123,0,1,1,0
44,0.6299833387220255,-0.2984364239285379,-0.4034714230054737,-0.5166907063652751,1.0796419614889228,0,0.6299833387220255,0.23894100280490269,-0.5166907063652751,0.7083900084969138,1,0,1,1
45,-0.822313717100517,1.298460005790886,1.1353964130083856,1.3920529987145356,-0.9154991936119381,0,-0.822313717100517,-1.1225925177801241,1.3920529987145356,-0.8194831009987502,1,0,0,1
46,-0.3489666702779091,1.0250780374424082,1.2004977576455058,0.8014111625761077,-0.2589809224043047,0,-0.3489666702779091,-1.2676743325059117,0.8014111625761077,-0.5768152564892387,1,0,1,1
47,-0.406940449546212,-1.5763813967111853,-1.7521287430984847,-2.948066275270397,-0.3214950602518586,0,-0.406940449546212,1.704322379831586,-2.948066275270397,-0.414230973629432,1,0,1,0
48,-0.3059989381890896,0.024449630768628938,0.11794000358072174,0.4705049616355669,-0.28310572098023934,0,-0.3059989381890896,-0.13062001315002997,0.4705049616355669,-0.31144148797088683,0,1,0,1
49,1.2218483083201712,-0.5259686386814941,-0.4989653121937173,-0.3997943582327186,1.8240722287616897,0,1.2218483083201712,0.43815094844700286,-0.3997943582327186,1.2502890176290298,1,0,1,1
50,0.177435291792235,0.03941507726970988,0.34627115879703063,0.7219499020400768,0.39450422878492825,0,0.177435291792235,-0.38877987160870425,0.7219499020400768,-0.04496736168239213,1,0,1,0
51,0.34013185432217863,-0.3113674326734786,-0.3369722861363747,0.059788468018558916,0.020892602638408777,0,0.34013185432217863,0.2565681057736664,0.059788468018558916,0.43845677714065945,1,0,0,1
52,-0.2691495855244932,-0.053871053630199395,-0.35660444883553116,0.036718934160758436,-0.19778095866734982,0,-0.2691495855244932,0.11635389818642532,0.036718934160758436,-0.1268696535100353,1,0,1,0
53,-1.0823867581922082,1.786577716010799,1.798749875887244,1.1398179715689696,-1.1463773988028685,0,-1.0823867581922082,-1.6235656883332845,1.1398179715689696,-1.1507174064135852,1,0,0,1
54,0.04023147980160529,0.30469227050413017,0.3843000380650206,0.5434449316378873,0.42345394938596104,0,0.04023147980160529,-0.48981176617801137,0.5434449316378873,-0.03414659666890281,1,0,1,0
55,-0.4129977020084815,0.10491016816451007,0.09585265048916763,0.605144653158662,-0.7189392762421046,0,-0.4129977020084815,-0.1784024910644856,0.605144653158662,-0.3879874145749551,1,0,0,0
56,2.3089656290903346,-1.2126006939638754,-1.028832739156074,-0.3941781413827828,2.7062788435755962,0,2.3089656290903346,0.9867563161521158,-0.3941781413827828,1.8552278644807885,1,0,1,0
57,-0.7856479085512427,0.5519451769151005,0.3660602830862926,0.7069196522514225,-0.9776482896237946,0,-0.7856479085512427,-0.44511938314995547,0.7069196522514225,-0.8274879203793455,0,1,0,1
58,-1.0350536227758154,1.4196228960774617,1.3458767049297586,0.769585356580763,-1.102652127259384,0,-1.0350536227758154,-1.2793580270418796,0.769585356580763,-1.0709451806161703,0,0,1,0
59,-0.6440384553932612,0.40216126061803503,0.5310254922968206,0.9019336528783661,-0.6747885140569022,0,-0.6440384553932612,-0.5183890611017493,0.9019336528783661,-0.6775392704761909,0,1,0,1
60,0.6125547047079346,-1.254458275852632,-1.2052055925673257,-1.6948072106792746,0.9192673166767773,1,0.6125547047079346,1.3148959175090758,-1.6948072106792746,0.6483190387926286,0,0,1,1
61,-0.967788044942699,1.3383748081604236,1.129946653803938,1.166344650362659,-1.0685586052893559,0,-0.967788044942699,-1.0854395978154927,1.166344650362659,-0.9659149040734387,0,1,1,1
62,-0.01824449376122139,0.8112056351219443,0.8801154325014638,0.9237517975854029,0.0537252940259393,0,-0.01824449376122139,-0.9532947839618708,0.9237517975854029,-0.06357315705388135,0,0,1,0
63,-0.8855796050068644,-0.01743507448244247,-0.23954867311606257,-0.94846047917386,-0.8876519028365544,0,-0.8855796050068644,0.0659988551560963,-0.94846047917386,-0.8795774958662116,1,0,0,1
64,-0.39774544378325244,-0.15329782674151796,0.11372828967863759,-0.13809206919040146,-0.38625098893076737,0,-0.39774544378325244,-0.17046720366820212,-0.13809206919040146,-0.4987012676251768,0,0,0,1
65,-0.07127428792853993,-0.07958405962825064,-0.029453273456854414,0.5526414295727002,-0.03193035494402311,0,-0.07127428792853993,-0.030732506203926785,0.5526414295727002,-0.07152698879668473,0,1,0,1
66,-0.544092846370771,0.022248079510044125,0.10434093146523457,-0.10682461738300418,-0.5844450966870017,0,-0.544092846370771,-0.2116955610694391,-0.10682461738300418,-0.5787881607511749,0,0,0,1
67,-0.7157134012511186,1.0238283411193974,1.0144740090434006,0.8374730423748009,-0.7745682364375863,0,-0.7157134012511186,-0.915466852479012,0.8374730423748009,-0.6842029937728568,1,0,0,1
68,0.21736072109787893,-0.7610226570106571,-0.5382709681370246,-0.5788351700412571,0.26886959131511795,1,0.21736072109787893,0.569080856117621,-0.5788351700412571,0.1766087194305911,0,0,1,1
69,0.2213499272188449,-0.323218468878551,-0.22864201993748973,0.3240953279775844,-0.07949021573910496,1,0.2213499272188449,0.17706612602387453,0.3240953279775844,0.22762117876368712,0,0,0,1
70,-0.11623344411149497,-0.7090387046405738,-0.7221404104988628,-0.4385137702374624,-0.008866997122317111,0,-0.11623344411149497,0.7016508141008244,-0.4385137702374624,-0.09356543016527823,0,1,0,1
71,2.9729821060775476,-1.6934153678573485,-1.5487797979421043,-1.0053626592991396,1.9098176393418702,1,2.9729821060775476,2.0494982627233984,-1.0053626592991396,3.296609903824115,0,0,0,1
72,-0.7733112686832231,1.345765626069544,1.3463633983855587,0.9082139587566712,-0.8166736519209786,0,-0.7733112686832231,-1.2045249098128936,0.9082139587566712,-0.7699597974300303,0,0,1,0
73,0.04745147628136147,-0.5224717808549397,-0.26843487526225646,-0.5106052689676213,0.04895730927682474,0,0.04745147628136147,0.14450931138353454,-0.5106052689676213,-0.17838524247944645,0,1,1,0
74,-0.17987050825564316,-0.02438890279645864,0.16399087722408207,0.15046403782336581,-0.2836436329967607,0,-0.17987050825564316,-0.2245512489060169,0.15046403782336581,-0.23285221121838598,0,0,0,0
75,-0.7574096404041535,0.9081384907989452,0.6698090942275639,1.2738356034866845,-0.8776256419261261,0,-0.7574096404041535,-0.7146403520332634,1.2738356034866845,-0.6837099369318695,0,1,0,1
76,-0.5806931017540954,0.6483894903212177,0.8796491383606619,0.5422783109719654,-0.6252553769577974,0,-0.5806931017540954,-0.8770894871470609,0.5422783109719654,-0.688815414626161,1,0,1,1
77,0.980365098877775,-0.8626726552982199,-1.1649185869298337,-0.8921118902103476,0.5078689825666878,0,0.980365098877775,0.9157548409888394,-0.8921118902103476,0.9072699478696676,0,1,1,0
78,0.2685711234107246,-0.17213849558293712,-0.3170104852532269,-0.15717393527707563,0.7256295382764919,0,0.2685711234107246,0.045972509380171056,-0.15717393527707563,0.2637501703424166,1,0,0,1
79,-0.3201452652246433,0.8635015655827661,0.8141873182570455,1.0056944202198448,-0.38002064429669724,0,-0.3201452652246433,-0.8051522720319713,1.0056944202198448,-0.2662910658128799,1,0,1,1
80,-0.9950939815010023,1.5061345531610053,1.2802708472379045,0.7579520194416425,-1.038073874593988,1,-0.9950939815010023,-1.210657272842822,0.7579520194416425,-0.9931379142894549,0,0,0,1
81,4.7246432996719525,-2.164637805066965,-1.9182225000260837,-2.0354305723455006,4.411273457766118,1,4.7246432996719525,2.03808721301411,-2.0354305723455006,3.567631091071419,0,0,0,1
82,-0.9682767948208364,1.1716468950211711,0.849806296253765,0.5045206146539539,-1.0583411237218974,1,-0.9682767948208364,-0.9416894121597126,0.5045206146539539,-0.9607426751190032,0,0,1,1
83,-0.09657743903557316,-0.5740089371476886,-0.44996617673647094,0.14458189787111714,-0.01140356880315988,0,-0.09657743903557316,0.4023995915608465,0.14458189787111714,-0.16802222477705675,0,1,0,1
84,2.8186436378227744,-2.4230278544212522,-2.7365560152610198,-2.549161053691853,3.591182845916331,0,2.8186436378227744,2.9623770089314845,-2.549161053691853,2.8336990765835632,0,1,1,1
85,0.6377570864466394,-0.7790452474870139,-0.47064641455381856,-0.7165039215324229,1.0981402703465286,0,0.6377570864466394,0.23676747101563186,-0.7165039215324229,0.1797801385467835,1,0,1,1
86,0.5098493615422213,-0.508615688355434,-0.7352663842123758,-0.6989725580061881,0.13837848504804728,0,0.5098493615422213,0.718632972693105,-0.6989725580061881,0.867893702383937,1,0,0,1
87,0.6464175931667707,-0.7826121026769848,-0.8429973135747462,-0.9212083984970911,0.4454112819105627,1,0.6464175931667707,0.8782827533831064,-0.9212083984970911,0.8372327254748232,0,0,1,0
88,0.2342554701112022,-1.3716949150038151,-1.3672120272872887,-1.8570667911299015,0.2539142890102085,0,0.2342554701112022,1.5547883937849407,-1.8570667911299015,0.37276155993063914,0,1,1,1
89,-0.687596567813168,0.7513460975935345,0.7746961575719254,0.4117524636133675,-0.7162907374920745,0,-0.687596567813168,-0.7820116123819669,0.4117524636133675,-0.6925461492958904,0,1,1,1
90,0.34170923924694896,-0.37502171955181807,-0.20722980801939678,-0.2819047826428045,0.11297282255016826,0,0.34170923924694896,0.13780664143176588,-0.2819047826428045,0.22377108918218522,0,0,0,1
91,-0.07426739551856493,-1.3077871959572644,-1.3069294649220962,-1.1033007081417556,0.12951597618912974,0,-0.07426739551856493,1.397908281955743,-1.1033007081417556,-0.04211341122368207,0,1,1,0
92,0.11012378558964901,0.5512688230759327,0.7187324996985706,1.1772640101853356,0.6802589176833572,0,0.11012378558964901,-0.853294606001309,1.1772640101853356,-0.14509996670636466,1,0,0,0
93,4.811347794486724,-2.353370960131833,-2.088578030800209,-1.4922922909000935,3.8931345425183372,1,4.811347794486724,2.2528250625907926,-1.4922922909000935,3.530718536908078,0,0,0,1
94,1.6643199704385996,-2.1187022199355994,-3.0009733725767584,-1.8317820305186672,1.3321026806366953,0,1.6643199704385996,3.14197885993733,-1.8317820305186672,2.6634576250389017,0,1,0,1
95,2.6001921935965653,-1.5405857510186518,-1.1611743802881238,-1.5909510880456539,2.6072144330710403,1,2.6001921935965653,1.2837817419075772,-1.5909510880456539,1.972744336747916,0,0,0,0
96,0.3077477555020027,-0.7709188879345548,-0.6278221381401092,-0.5166981688905085,0.20708394204915453,0,0.3077477555020027,0.4792917748127701,-0.5166981688905085,0.13692169430664372,0,0,0,1
97,0.06491768169358907,-0.6886844718479262,-0.6552325649225026,-0.9833735726804466,0.2601221899501466,0,0.06491768169358907,0.607456825726371,-0.9833735726804466,0.111084769620465,1,0,1,0
98,-0.7633193958181606,0.4656543513609217,0.4004432324117985,0.5359189448377546,-0.7345406143622413,1,-0.7633193958181606,-0.4160045444865812,0.5359189448377546,-0.7477816237268846,0,0,0,1
99,0.5887163215807713,0.5483102430098142,0.7411752989141644,1.2372545787078473,0.8820606618425144,0,0.5887163215807713,-0.8491397340459235,1.2372545787078473,0.2796688102585115,1,0,0,1
100,-0.19098194131598778,0.8443081207088838,0.7955100368386971,0.7102077025603506,-0.1448067612972573,0,-0.19098194131598778,-0.8510178159592887,0.7102077025603506,-0.17338173358877637,1,0,1,1
101,0.06930505626988953,-0.3359103676346043,-0.2903138162429571,-0.25478577783635653,0.39812850852152903,0,0.06930505626988953,0.3728444821283536,-0.25478577783635653,0.18809331909198113,0,1,0,1
102,0.3296908887233759,-0.13586418121115898,-0.0691854701572312,-0.26678867117536237,0.5694801716649093,0,0.3296908887233759,-0.000788467005726245,-0.26678867117536237,0.294514996626026,0,0,0,0
103,-0.4204955533360515,-0.031039001160573117,-0.10505607450343936,-0.4283987496965608,-0.527381970612474,0,-0.4204955533360515,-0.0019497823097987075,-0.4283987496965608,-0.39176760870240557,1,0,0,1
104,0.4468382188926948,-1.6385404483780541,-1.6274118294611162,-1.4851985987588134,-0.19950858833457785,0,0.4468382188926948,1.8157032278399392,-1.4851985987588134,0.48257549249280707,0,1,0,0
105,-0.026748050926302537,-0.15187309867432147,-0.355828332939327,-0.2661950041385124,-0.06635143360436548,0,-0.026748050926302537,0.2780751868269192,-0.2661950041385124,0.19085673833064132,0,1,1,1
106,-0.4942253577926929,-0.4510810000389897,-0.6623885798826494,-0.6051567858160324,-0.36126095528348157,0,-0.4942253577926929,0.5986405873547899,-0.6051567858160324,-0.36967808118663537,0,1,1,0
107,-0.09767351249646587,-0.8766859622990116,-0.9074207049718218,-1.8548456294923323,-0.17374814784831388,0,-0.09767351249646587,0.8179298172057561,-1.8548456294923323,-0.10914090971609716,0,0,1,0
108,0.2731815737387459,-0.5208720560385467,-0.3504036893430326,-0.4572682279200552,0.6091834551776362,1,0.2731815737387459,0.399672048739859,-0.4572682279200552,0.2596295561206234,0,0,0,0
109,-1.1158231429473422,2.740659234481486,2.574637562285977,2.304412180414275,-1.1903404392498693,0,-1.1158231429473422,-2.030736919800282,2.304412180414275,-1.173272938927164,0,1,1,1
110,-0.9718226994021933,1.6969869168463299,1.8393232650225049,1.7816176946996871,-0.9969834846282833,0,-0.9718226994021933,-1.577194993266923,1.7816176946996871,-1.0429195200583121,0,0,0,1
111,2.4538343875876976,-1.608552985602037,-1.896683610877013,-1.8001311610355584,2.0448083169611744,0,2.4538343875876976,2.0740834054739747,-1.8001311610355584,2.69127271415789,0,1,1,1
112,-1.0325077341381483,0.9894305582245184,1.006283948332347,-0.03547192834097978,-1.0882925803980945,0,-1.0325077341381483,-0.9692849691628304,-0.03547192834097978,-1.071512096973996,1,0,1,0
113,0.19487913341806848,-0.5218507715851604,-1.0496797744739328,-1.1167297239875986,0.2398868484217713,0,0.19487913341806848,0.8799756602007647,-1.1167297239875986,0.6753561384257077,1,0,1,1
114,0.3618233341826885,-0.8757083655364869,-0.5399890542092484,-1.005362103550925,0.22701293276986897,0,0.3618233341826885,0.6642486925837214,-1.005362103550925,0.27882437747323985,0,0,0,1
115,0.015799462200275678,-0.7116229944562985,-0.8945071804191116,-0.37902638900477925,-0.011391409585406973,0,0.015799462200275678,0.9830337178604628,-0.37902638900477925,0.25886460971721603,0,0,1,1
116,-0.7353184823454713,0.5233126743366945,0.5687440677057647,0.6972714835090821,-0.7447243985380284,0,-0.7353184823454713,-0.4868659343367872,0.6972714835090821,-0.6643946889209564,1,0,0,0
117,-0.5553814942831959,0.33411864570991734,0.2820832961085299,-0.553097782298621,-0.5310539873168133,0,-0.5553814942831959,-0.3474559798474177,-0.553097782298621,-0.48688368573147545,1,0,0,1
118,-0.11712291359353216,0.9746126992572285,1.1316465050033182,1.0718216509416703,0.1474712960447968,0,-0.11712291359353216,-1.0975597614190271,1.0718216509416703,-0.2536514031020336,1,0,0,1
119,0.12999858286044227,-0.10377422683300082,-0.16013088643586862,-0.21244211001717195,0.2032576872374809,0,0.12999858286044227,0.10589285840086674,-0.21244211001717195,0.3010532506713614,0,0,0,1
120,0.23239810216861245,-0.670770544708037,-0.5994391234975494,-0.6945935144302086,0.6164017340658627,0,0.23239810216861245,0.4832980518369881,-0.6945935144302086,0.17815100175007792,0,1,0,1
121,-0.384699325950431,-0.5250947660618447,-0.7338026443157846,-1.0932612252828358,0.37975813821746696,0,-0.384699325950431,0.7612788334229785,-1.0932612252828358,-0.12316105116096739,0,0,1,0
122,0.17182253742683662,-0.8602798827868171,-0.8171634713451148,-0.10722331781573123,-0.13355759184159402,0,0.17182253742683662,1.0287810048052457,-0.10722331781573123,0.3904502593960479,1,0,1,0
123,-0.138844873189507,-0.21999449517542127,0.0774950272372194,0.13114009651365807,-0.25297370335899516,0,-0.138844873189507,-0.05846449546133387,0.13114009651365807,-0.23470405281772339,0,1,1,1
124,-0.9950145751649228,1.5596750971989197,1.6489364780162394,1.394003382061825,-1.069815808514258,0,-0.9950145751649228,-1.466320717212486,1.394003382061825,-1.058265759739725,0,0,0,0
125,-0.24605739317606323,-0.34166649064703797,-0.2444004988113089,-0.4958352887080937,-0.2531665939421884,0,-0.24605739317606323,0.12489640966494302,-0.4958352887080937,-0.32536479394772483,0,1,0,1
126,-0.31118198003377706,-0.012719705018493252,0.09937022790820975,-0.019843291992505046,-0.2831275537250391,0,-0.31118198003377706,-0.10627357479101839,-0.019843291992505046,-0.27524588567099184,0,0,1,1
127,-0.30156855681587175,-0.9606073842318779,-0.9324369239715575,-1.465273078679491,-0.310091349171862,0,-0.30156855681587175,1.0448346020432464,-1.465273078679491,-0.20242725541203463,0,0,1,1
128,0.5202466151810489,-1.5261974384669854,-1.513660745668338,-1.262358607367024,0.5049050517070022,0,0.5202466151810489,1.5803387943936085,-1.262358607367024,0.4820696382397723,0,1,1,1
129,-0.13971605464489525,0.8897666121672568,1.0187326608835074,1.1285242555598312,0.17096296979832384,0,-0.13971605464489525,-0.9594911264221491,1.1285242555598312,-0.1956615511114549,1,0,1,1
130,-0.8527677151990867,1.3083714093603753,1.3400041357030334,1.255891539477647,-0.8506571504682126,0,-0.8527677151990867,-1.224617699183512,1.255891539477647,-0.8792066677883923,0,1,0,1
131,-0.060805341623784655,0.10012320662945477,0.3260316085976073,0.2840399989598036,0.1308144384456069,0,-0.060805341623784655,-0.4163710220158834,0.2840399989598036,-0.23041611914574148,1,0,0,1
132,0.41904912209138306,-0.8365464593779599,-0.9583592048180293,-0.9767939837278514,0.37567353277266885,0,0.41904912209138306,0.9066315602349563,-0.9767939837278514,0.5481690355594353,1,0,0,1
133,0.08876880348142113,-0.5094884562247947,-0.558629989251096,-0.9975015124662981,0.013711959066382683,1,0.08876880348142113,0.478265510205701,-0.9975015124662981,0.11790026007227407,0,0,0,0
134,-0.3054533029423556,1.087417453186945,1.1011907490251602,0.23752345083982257,-0.22914472107662143,0,-0.3054533029423556,-1.0774946482170311,0.23752345083982257,-0.33279088142148,1,0,0,1
135,0.07017163865341552,1.2093500850939354,1.1264557123136403,0.6935086331803888,0.5147200455374785,0,0.07017163865341552,-1.0214551608441755,0.6935086331803888,0.26277539250289106,1,0,1,1
136,0.5362138002081465,-1.4693362443920917,-1.6082086388000698,-1.2494208403950666,0.5004904712633527,0,0.5362138002081465,1.684193858744288,-1.2494208403950666,0.6818954941018268,1,0,0,0
137,0.01621049384224786,-0.21741851819251887,0.03851824801031074,0.5346351302258446,0.059930945615201306,0,0.01621049384224786,-0.06959565231210534,0.5346351302258446,-0.13228765708277804,1,0,0,0
138,-0.825212617720204,0.9591075021659052,0.9546047541792199,0.8639438868856837,-0.8711371332703763,0,-0.825212617720204,-1.023876946608362,0.8639438868856837,-0.8642811957313705,0,0,0,1
139,1.8722596910929135,-1.3311943003433553,-1.2071969951583101,-0.9847265974889724,1.8066398726594597,0,1.8722596910929135,1.2287506049955639,-0.9847265974889724,1.6472518239909617,1,0,1,1
140,-0.05301501181353075,-0.7178737947826457,-0.513065301455412,-0.8642040501280358,0.01921576627960684,0,-0.05301501181353075,0.5602459303071737,-0.8642040501280358,-0.10587745016168384,0,1,1,0
141,-0.16606431497458907,0.024787543319647193,0.18522266078536198,-0.15742910414573916,-0.24231960072671457,0,-0.16606431497458907,-0.1515671345471284,-0.15742910414573916,-0.1767779062951176,1,0,0,0
142,0.48895834312315983,-1.009605256098347,-1.1046715670967122,-2.0176189021293816,0.48956116714253844,0,0.48895834312315983,1.0472792471309376,-2.0176189021293816,0.6195964031791911,0,0,1,1
