,C6,T1,T3,S2,T5_Prime,industry_4,T4,S2,S3_Prime,T4_Prime,industry_1,industry_2,Y1,Y2
35,-0.7138373428083307,0.5690528732426762,0.574729406977557,0.33970796201631176,-0.7046702863892855,0,-0.6168231819299196,0.33970796201631176,-0.6959536234863158,-0.7235390048040097,1,0,0,1
36,-0.6834678692609653,0.657424282270054,0.6724710312094764,0.9377932708886624,-0.7676444037866108,0,-0.6524131592586344,0.9377932708886624,-0.8364096452630457,-0.6556466077561544,1,0,0,1
37,-0.039050373614662,0.1290488818351266,0.3304048538040255,0.4135935813957504,-0.2097715661191463,0,-0.3276143397392597,0.4135935813957504,0.44988036629251,-0.10541591415503933,0,1,0,1
38,-0.07818080935302076,-0.5598071556923983,-0.7814811920247583,0.020560017563508278,-0.009477525568210994,0,0.5622121765974153,0.020560017563508278,-0.3073685866081001,-0.011209198016959345,0,1,0,1
39,-1.0712912918085473,2.0785035105805485,1.9300013386027364,1.913402555842833,-1.1597441557043129,1,-1.591244025831965,1.913402555842833,-1.1378189190448122,-1.0883571651535957,0,0,0,1
40,0.21266187214644333,-0.18725297100606075,0.01195955505019931,-0.026399929912353008,0.10519723879177323,0,0.0289755441626146,-0.026399929912353008,0.29253405274447175,0.21340032062774572,0,0,1,1
41,0.18247732204705586,-1.2550244772316224,-1.4325486207864329,-2.083909848566772,0.17834904860970424,0,1.4762979956929931,-2.083909848566772,0.5338252596110721,0.35736973634161706,1,0,0,1
42,-0.5677631839211652,0.2950947503353071,0.43879798006373993,0.054295339620279826,-0.5217632639935026,0,-0.49554994636717964,0.054295339620279826,-0.5589058840430191,-0.6188411701491248,0,1,1,1
43,-0.29240136513748083,-0.2790771646958956,-0.40477864094220317,-0.5500100497859832,-0.34650336756921224,0,0.27323545602761146,-0.5500100497859832,-0.31905642393472,-0.2321505117473915,0,1,1,0
44,0.628539374073831,-0.2982381956390269,-0.4030897221778795,-0.5163687085623253,1.077597646143639,0,0.23853423248355243,-0.5163687085623253,0.823742125743136,0.7067534376982378,1,0,1,1
45,-0.8215749657472595,1.2981514276357475,1.135150130676144,1.3917536273727154,-0.9147142443497847,0,-1.1221099060246487,1.3917536273727154,-0.9628393064118871,-0.8187629580363671,1,0,0,1
46,-0.3493972999865922,1.0250672958430884,1.2001933340757691,0.801658080909798,-0.2597348785411014,0,-1.2669826629143897,0.801658080909798,-0.08604164784060533,-0.5767153953268799,1,0,1,1
47,-0.40565198749396975,-1.5772380997349087,-1.7528823726380032,-2.9482468377830187,-0.3200994060527008,0,1.705134799902317,-2.9482468377830187,0.04981694218228702,-0.4128261750990804,1,0,1,0
48,-0.30615444031282824,0.02484177232801253,0.11829131904742161,0.47049530410950446,-0.2833582756425896,0,-0.13107072044257448,0.47049530410950446,-0.308138324915902,-0.31160098789681295,0,1,0,1
49,1.2195591005114825,-0.5256705532394084,-0.4985939502892653,-0.3996534767763946,1.8210639957246981,0,0.43762351236925034,-0.3996534767763946,3.8883662240588337,1.247861077313391,1,0,1,1
50,0.17614548337913372,0.03995435345263066,0.34653447017264755,0.7218727854062081,0.39276893424766113,0,-0.38903380837266377,0.7218727854062081,0.7532900991186963,-0.04582334863098734,1,0,1,0
51,0.3391011613900246,-0.3110829096648699,-0.33657716475285226,0.05973597092071779,0.020440936738403886,0,0.2560601401700576,0.05973597092071779,-0.04385339515980719,0.4372096192378405,1,0,0,1
52,-0.2691289669650267,-0.053798436737181356,-0.3561728606033934,0.03669935940202415,-0.1978911483710608,0,0.11599451732484165,0.03669935940202415,-0.1557290072253885,-0.1271054632869417,1,0,1,0
53,-1.0810279386421935,1.7859345536533846,1.7978728492437492,1.139913929460131,-1.1450812328503792,0,-1.6224112779415332,1.139913929460131,-1.072607472170241,-1.1491816607773797,1,0,0,1
54,0.039214526454129796,0.3050001055711167,0.38454467831596645,0.543539944050838,0.42163097050195264,0,-0.48994700409381203,0.543539944050838,0.13669908284543347,-0.03504724235650518,1,0,1,0
55,-0.4129320024281215,0.10521879778287849,0.09621935730850548,0.6050166241316878,-0.7183592629155885,0,-0.1787821486031931,0.6050166241316878,-0.39116741598323196,-0.38798156659037747,1,0,0,0
56,2.3063687963304633,-1.2124070713590311,-1.0286839104475347,-0.39463266992782486,2.703624558595979,0,0.9864342159286899,-0.39463266992782486,2.1508461274371062,1.8530772174778931,1,0,1,0
57,-0.7848739831979649,0.5519821036693328,0.36629183172055857,0.7068460345163002,-0.9766149850131114,0,-0.4452863015356163,0.7068460345163002,-0.8772105254817318,-0.8266122466291653,0,1,0,1
58,-1.0338034981331443,1.4192553122952938,1.345444731861434,0.7699082961310658,-1.1014446448125768,0,-1.2786805308631148,0.7699082961310658,-1.0458166961897195,-1.069603914805122,0,0,1,0
59,-0.643618180381643,0.40247130298651657,0.5312025093302049,0.9018106820829049,-0.6744242461238806,0,-0.5185705810480032,0.9018106820829049,-0.5747640671568576,-0.6770494501325148,0,1,0,1
60,0.6122854412416001,-1.2544877414952604,-1.2051851271050713,-1.6946315146883433,0.9188950693210602,1,1.3146007579262333,-1.6946315146883433,1.0843593171520145,0.6480046784509726,0,0,1,1
61,-0.9666924729985725,1.33801753573077,1.129698823133404,1.16623893395398,-1.0674170904028606,0,-1.0850076479056558,1.16623893395398,-1.0563754800740768,-0.9648249695323755,0,1,1,1
62,-0.019381170363370337,0.8112950703297522,0.8800745458429712,0.9237786943696497,0.05236641889986031,0,-0.9529959395512703,0.9237786943696497,0.31512686295542247,-0.064660639650358,0,0,1,0
63,-0.8844943042378363,-0.01731817872416157,-0.23915129417606543,-0.9476360419835241,-0.8866607483379791,0,0.06561863210010131,-0.9476360419835241,-0.8154549638056994,-0.8784620862726245,1,0,0,1
64,-0.3976636061948985,-0.15283386490780193,0.11399122537707554,-0.13768979823730537,-0.3862469287518127,0,-0.1707748190804728,-0.13768979823730537,-0.4783750733070188,-0.498418550778675,0,0,0,1
65,-0.07181630372920304,-0.07920963460269882,-0.029062269551905145,0.5524628466690472,-0.03255843692108718,0,-0.031198982570936434,0.5524628466690472,-0.36684136299138387,-0.07209401921170606,0,1,0,1
66,-0.5437613711535813,0.022632338928269845,0.10469672864210483,-0.10636814644932073,-0.5841192394173289,0,-0.21202943112600608,-0.10636814644932073,-0.5230869899948397,-0.5783826522802733,0,0,0,1
67,-0.7152154777043535,1.0237473406044457,1.0143194840592535,0.8376178776763787,-0.7740877406760218,0,-0.9152593970472098,0.8376178776763787,-0.7057414760084377,-0.6837986036021152,1,0,0,1
68,0.21672767328401218,-0.7605472414135457,-0.5378871487855776,-0.578581772107536,0.2682235836696386,1,0.5684336262616096,-0.578581772107536,0.24303545658065517,0.17602424069107606,0,0,1,1
69,0.22039811048324595,-0.32278820301353817,-0.22821582614773717,0.3239550823909727,-0.07989161286518354,1,0.17651010971583372,0.3239550823909727,0.10847585002371117,0.22662034487121804,0,0,0,1
70,-0.11619684525250279,-0.7087999153678151,-0.7217861986586559,-0.4385410654320809,-0.008939013728873844,0,0.7010804964182341,-0.4385410654320809,-0.12733809847633462,-0.09355160681767254,0,1,0,1
71,2.9717766506714116,-1.6937759618360966,-1.549196199495528,-1.006199209514115,1.9097278330515723,1,2.0495213660591043,-1.006199209514115,3.5855943670234933,3.295021831047593,0,0,0,1
72,-0.7727130322947865,1.3454691010525035,1.345926278790695,0.908407298444679,-0.8161428336747257,0,-1.203960562868626,0.908407298444679,-0.7935550430982478,-0.7693888616151995,0,0,1,0
73,0.04686858894649943,-0.521924281801447,-0.26803045916232543,-0.5101434160377194,0.04839168498689544,0,0.1440559792297293,-0.5101434160377194,0.2087798502213422,-0.17856968594099282,0,1,1,0
74,-0.18030802997811166,-0.023913325427159696,0.16433030976651508,0.1507531924639848,-0.2839221739665608,0,-0.22491333562735163,0.1507531924639848,-0.27249049341071296,-0.2332034316200992,0,0,0,0
75,-0.7567543113784666,0.9080050223105752,0.6698832777217136,1.2734397153362547,-0.8768523944932293,0,-0.7145877387734717,1.2734397153362547,-0.6149618354101413,-0.6832295104785567,0,1,0,1
76,-0.5804943097485263,0.6486330533848689,0.879600132206649,0.5426319211780357,-0.6250864781175876,0,-0.8768972600182015,0.5426319211780357,-0.46379165542734213,-0.6883758657873348,1,0,1,1
77,0.9796080622207662,-0.8629204368954483,-1.1648482929424817,-0.892387246119356,0.5077964012437671,0,0.9157054599560339,-0.892387246119356,0.2443036945709456,0.9065646891947223,0,1,1,0
78,0.26761560273056895,-0.17192745896954648,-0.31658274903564965,-0.1570110459266429,0.7239680198650033,0,0.04566244030803514,-0.1570110459266429,0.739940485278756,0.2627675331693286,1,0,0,1
79,-0.32054387560067343,0.8635038586530813,0.8141884706232502,1.0056167207428375,-0.38038131159773564,0,-0.8050456987288058,1.0056167207428375,0.12679177412771975,-0.26685771440917483,1,0,1,1
80,-0.9939392565078464,1.5056514121206859,1.2798906410013888,0.7582573497527962,-1.037013380858739,1,-1.210067139384438,0.7582573497527962,-1.0848579196960144,-0.9919901425471607,0,0,0,1
81,4.725686911233563,-2.1657650136219004,-1.9195531249659663,-2.03665645018753,4.413123061798365,1,2.0395685065977958,-2.03665645018753,5.718194761162877,3.5686531844178337,0,0,0,1
82,-0.967158452648004,1.171338420463673,0.8497638203755782,0.5048789402644159,-1.057198122917172,1,-0.9413785394918348,0.5048789402644159,-1.0026855731348778,-0.959635869376139,0,0,1,1
83,-0.09678649879265576,-0.5735782063360044,-0.4495477680832629,0.14438938176832058,-0.01173043275322753,0,0.401812628119822,0.14438938176832058,-0.23021514801305482,-0.1681098061771945,0,1,0,1
84,2.8240117411720083,-2.425975876590668,-2.739823318382284,-2.551992693875735,3.5980752524855677,0,2.9665727780039233,-2.551992693875735,2.6774885490844493,2.839074005369953,0,1,1,1
85,0.6363456239250981,-0.7784674671203868,-0.47023923507528415,-0.7160661456398152,1.0961272767675307,0,0.2364030179778782,-0.7160661456398152,0.4919784138558915,0.17911049122922781,1,0,1,1
86,0.5090500353201336,-0.5086297100235467,-0.7349932041395418,-0.698892348025929,0.13818755501650407,0,0.7181481913506914,-0.698892348025929,0.02589375538861412,0.8665305703252317,1,0,0,1
87,0.6455168861178575,-0.7824817595616193,-0.8427144973579559,-0.9210457372395903,0.4449091169945861,1,0.8777323528228393,-0.9210457372395903,0.38300717374840804,0.8360234704796905,0,0,1,0
88,0.2346502824120042,-1.371951656139474,-1.3674059308797748,-1.8570967369215443,0.2544537806824331,0,1.5547111942159706,-1.8570967369215443,0.09973304163282452,0.37306184153239824,0,1,1,1
89,-0.6871271814558036,0.7514389850275532,0.7747217353465282,0.4121734521048105,-0.7158964004439996,0,-0.7819214365163424,0.4121734521048105,-0.7806079218419143,-0.6920766121222793,0,1,1,1
90,0.3405270739682699,-0.37453532770752057,-0.206815616526337,-0.2815561418928466,0.11223339562678551,0,0.1372889936179517,-0.2815561418928466,0.050875570275956364,0.2227681342496625,0,0,0,1
91,-0.07370648933324363,-1.3079352688908443,-1.307001018401567,-1.103651662602171,0.13001578396450847,0,1.397748666908283,-1.103651662602171,-0.1190177399755614,-0.04153583114521983,0,1,1,0
92,0.10877024768270252,0.551529603049769,0.7187920943560265,1.176989086415433,0.6776283398124047,0,-0.853075002287935,1.176989086415433,1.0750948334540404,-0.14591388547439618,1,0,0,0
93,4.813160497941443,-2.3546432117933196,-2.0900935315155604,-1.493981710102949,3.8956463964186643,1,2.254565923445597,-1.493981710102949,3.791958649601547,3.532368387127022,0,0,0,1
94,1.670416795673878,-2.1229043966567516,-3.0056787852908426,-1.8358595376049447,1.3382822150892892,0,3.1481275018863135,-1.8358595376049447,1.228817578421745,2.671171704257208,0,1,0,1
95,2.5979081455916995,-1.540442296428336,-1.1612266663249513,-1.5908776295518732,2.605355991815578,1,1.2835592174557204,-1.5908776295518732,1.3285356242178359,1.9710116067239911,0,0,0,0
96,0.30702668339709466,-0.7704955785218149,-0.6274163612479611,-0.5165467199259303,0.2065884578886712,0,0.4788107432166559,-0.5165467199259303,0.18503714867843976,0.13645789897412253,0,0,0,1
97,0.06463182624551213,-0.688396952821873,-0.6548703848325491,-0.9829401149116769,0.2596167739805394,0,0.6069108122726333,-0.9829401149116769,0.3776252215529586,0.11072186202570224,1,0,1,0
98,-0.7626091753681669,0.465825320223129,0.40068862560643403,0.536037629019141,-0.7340175504742572,1,-0.416259526327047,0.536037629019141,-0.8368844435352224,-0.7471009899491288,0,0,0,1
99,0.5862660222781108,0.5485710064840933,0.7412065483318738,1.2369248001072215,0.8789958161691186,0,-0.8489238793215697,1.2369248001072215,1.5374763169755596,0.27785207743027235,1,0,0,1
100,-0.19166899797636475,0.8443118771934867,0.795515202235687,0.7103717011994014,-0.14567250166967102,0,-0.8508288837930804,0.7103717011994014,0.2515380544444315,-0.17415712064747535,1,0,1,1
101,0.06869843903884384,-0.33554750754007745,-0.28990639951813174,-0.25454106913349184,0.3970012682661258,0,0.3721360827078847,-0.25454106913349184,0.8238562930247616,0.18724446560379532,0,1,0,1
102,0.3284134197302663,-0.1354810000499503,-0.06879688502652433,-0.2663440632001559,0.567811821795656,0,-0.0012496293613390027,-0.2663440632001559,0.04720269967513851,0.2932564342910934,0,0,0,0
103,-0.42033479347834335,-0.030752403414670816,-0.1046308682056319,-0.4278248263765089,-0.5270834290022974,0,-0.002409093118926995,-0.4278248263765089,-0.37247447697749253,-0.3916630162624195,1,0,0,1
104,0.4474695382920654,-1.6390589099347848,-1.6279099055614799,-1.4858666047209887,-0.19834389509357472,0,1.8160453340733753,-1.4858666047209887,0.11837787442127634,0.4832228942641594,0,1,0,0
105,-0.02710188493471439,-0.15177691412578023,-0.35546485177159615,-0.2660396148657042,-0.06662144641335453,0,0.2775941134588726,-0.2660396148657042,0.05172684422475432,0.1901052556116871,0,1,1,1
106,-0.4936564666788165,-0.450991208872436,-0.6620175386859378,-0.604999088608163,-0.3608937462368788,0,0.5981015530749276,-0.604999088608163,-0.4756081010377811,-0.3692732648815964,0,1,1,0
107,-0.09749044068100203,-0.8765621339035826,-0.907169668022507,-1.8541140854988594,-0.1734131428664159,0,0.8175375345017096,-1.8541140854988594,-0.44268984297168423,-0.1089183911726863,0,0,1,0
108,0.27230306251338615,-0.5204397542607495,-0.3500329578210924,-0.45695440101897206,0.6078265014982652,1,0.3990357456042016,-0.45695440101897206,-0.24429776705546305,0.2587433760926465,0,0,0,0
109,-1.1143855938907499,2.7391260456388706,2.5729156355244083,2.303552134876205,-1.188949321980845,0,-2.028978955853846,2.303552134876205,-1.0623593898875106,-1.1716871006405556,0,1,1,1
110,-0.9707510922851252,1.696443358583654,1.8384026942856173,1.7811326036258195,-0.9960570392789124,0,-1.5761186553801405,1.7811326036258195,-0.9936571541431398,-1.0416712981387826,0,0,0,1
111,2.454449442174207,-1.6096667058625689,-1.897670225335777,-1.8011706708674493,2.045995950326132,0,2.0751010586146843,-1.8011706708674493,2.6331594927021347,2.691732021645186,0,1,1,1
112,-1.03124849056317,0.9893791991639154,1.0061340359970459,-0.034561206124306,-1.0870966985243977,0,-0.9689921877857365,-0.034561206124306,-1.079305858543167,-1.0701501790264871,1,0,1,0
113,0.1948481696540222,-0.5222038302375054,-1.049525930882538,-1.1167024227992497,0.23991984779414027,0,0.8797645398506047,-1.1167024227992497,0.40043795093526224,0.6747271781506088,1,0,1,1
114,0.3609969327043797,-0.8751756306563372,-0.5396441941672347,-1.0048282492849874,0.22646841351877126,0,0.6635412341663887,-1.0048282492849874,0.47255496923909496,0.27810739109468907,0,0,0,1
115,0.0158110880651342,-0.71160436987999,-0.8942381547964365,-0.3792985225932583,-0.0112743674378194,0,0.9824467955620106,-0.3792985225932583,0.03426627584730909,0.25854661730177586,0,0,1,1
116,-0.7347004056495308,0.5235206228989139,0.568894955898298,0.6973394399814024,-0.7442199554807566,0,-0.48710734897962504,0.6973394399814024,-0.8172910220688308,-0.66394236977967,1,0,0,0
117,-0.5550849356976282,0.3343352624506138,0.2823766846698789,-0.5521441402992618,-0.5309007765102963,0,-0.3477292844533899,-0.5521441402992618,-0.245410295544045,-0.48674105133355966,1,0,0,1
118,-0.11809593743967933,0.9746209699521666,1.1313927152682997,1.071796212278203,0.14580608121828753,0,-1.097106191461146,1.071796212278203,-0.1266281522719999,-0.2543422910400481,1,0,0,1
119,0.12917192723738574,-0.10349525837622427,-0.15972574262854364,-0.21211270515805755,0.20232429525740686,0,0.1053751533096025,-0.21211270515805755,0.21499011517726507,0.29986249222717637,0,0,0,1
120,0.23181118440747864,-0.6704491516696225,-0.5990774693975378,-0.6943258814645605,0.6153343922708553,0,0.4828315058192627,-0.6943258814645605,0.46970210485358355,0.17763538216024302,0,1,0,1
121,-0.3844376697569965,-0.5246776973757907,-0.7330802987446535,-1.0924792954276237,0.3787879182278035,0,0.7602428077577645,-1.0924792954276237,0.1316114918972218,-0.12334901789260531,0,0,1,0
122,0.1715694410011132,-0.8600778873551611,-0.8168939496794414,-0.1076336260229854,-0.13333883560289458,0,1.0280690582513161,-0.1076336260229854,-0.2974519883751203,0.3898794599965531,1,0,1,0
123,-0.13929499143018367,-0.21943499169207517,0.07782893331594463,0.13135434211665406,-0.2532389710922512,0,-0.05894995235735146,0.13135434211665406,-0.4560310210795481,-0.2349810676592708,0,1,1,1
124,-0.9938770121256163,1.5592396193499574,1.6482140792767535,1.3938386332816597,-1.0687021797943594,0,-1.4654001266011603,1.3938386332816597,-0.9919452391087983,-1.0569704681182448,0,0,0,0
125,-0.24614951417930903,-0.34122415081447516,-0.24396304161417473,-0.4953311868372377,-0.253267909829276,0,0.12440905408123382,-0.4953311868372377,-0.31448725456983345,-0.3253108677730843,0,1,0,1
126,-0.3113198055092703,-0.012304403910129897,0.09972957168625357,-0.019459876649720285,-0.2833716321397311,0,-0.10674487861827468,-0.019459876649720285,0.016099454934339907,-0.2754731422600626,0,0,1,1
127,-0.3010794006073169,-0.9604804542641252,-0.9322320023884313,-1.4648733679748527,-0.3095522320918184,0,1.0443005600519433,-1.4648733679748527,-0.5182263373721498,-0.20203217839887783,0,0,1,1
128,0.5205824641600231,-1.5265367136474046,-1.5139574906241,-1.2629249708363397,0.505459443482475,0,1.5804938786144664,-1.2629249708363397,0.6266156945707609,0.48246123671599705,0,1,1,1
129,-0.14059724862531955,0.8898161593078625,1.0185685911124114,1.1284068256439954,0.16929575540515837,0,-0.9592133848040408,1.1284068256439954,0.018485581746317252,-0.19645992453993152,1,0,1,1
130,-0.851971526014088,1.3081137232693454,1.3395749907706556,1.2557724945835882,-0.8500459953570266,0,-1.224022393976538,1.2557724945835882,-0.8240633217810805,-0.8783559923372513,0,1,0,1
131,-0.06156629684324297,0.10058034358951738,0.3262938019538232,0.2843102028008654,0.12963517130967725,0,-0.4165654616548456,0.2843102028008654,-0.270126622555642,-0.23084499046805929,1,0,0,1
132,0.4186403582001196,-0.8365479364786914,-0.958165083074422,-0.9767594590164645,0.37544624041828306,0,0.9062663071522397,-0.9767594590164645,0.41681108716439025,0.5475796195954492,1,0,0,1
133,0.08835890224284206,-0.5092471878566195,-0.5582469353555892,-0.9969538202943001,0.013462073369230595,1,0.4777409719120574,-0.9969538202943001,0.22127848531664643,0.1174316817905854,0,0,0,0
134,-0.3059634167966761,1.0873044548033022,1.100966200619928,0.2382328920568105,-0.2299345385858145,0,-1.077066651206742,0.2382328920568105,0.27465285422756225,-0.33327875015131087,1,0,0,1
135,0.06874278944786362,1.2091201407003362,1.1262082051962186,0.6938201442503839,0.5122066248859265,0,-1.0211179374925585,0.6938201442503839,0.6931309202371246,0.260792338127132,1,0,1,1
136,0.5367531352239229,-1.4699271247623722,-1.6086779034726035,-1.2501895717929685,0.501274566649939,0,1.6845668404103527,-1.2501895717929685,0.22957362898075437,0.682365077423654,1,0,0,0
137,0.015497655759617281,-0.21691628542544492,0.03883913936396374,0.5344717603021885,0.059134827946331715,0,-0.07001287629756976,0.5344717603021885,0.3624266402212097,-0.13273270747801377,1,0,0,0
138,-0.8244431292874803,0.95906178230339,0.9544907207457062,0.8640362578519768,-0.8704261716388878,0,-1.0234827905272221,0.8640362578519768,-0.7870004251455921,-0.8634224481966902,0,0,0,1
139,1.8706649810480598,-1.331169457088165,-1.2071775063877408,-0.9850122767096859,1.8054453350788637,0,1.2285305685252659,-0.9850122767096859,1.765439930477132,1.6458180361489683,1,0,1,1
140,-0.053235431911863466,-0.7174034720713314,-0.512672964972873,-0.8637066119917679,0.018914021672945543,0,0.5595728950374588,-0.8637066119917679,-0.06910942678532356,-0.10601074572782801,0,1,1,0
141,-0.16651687335077897,0.02519818206175657,0.18552102680992794,-0.15690331817826197,-0.24266389652044745,0,-0.1520085676347705,-0.15690331817826197,-0.09916443060042447,-0.17723394503501164,1,0,0,0
142,0.48867487678566324,-1.0096769253927182,-1.1045780868990691,-2.0170912355045756,0.48943363737649875,0,1.0470360145789446,-2.0170912355045756,0.7266694848948164,0.6191518270630587,0,0,1,1
