,C3,C5,C7,S1,S2,S2_Prime,C3,C5,S2,C6_Prime,industry_3,industry_5,Y1,Y2
72,0.4960484775194889,0.9963762285478879,0.28867945688889723,0.03167277846040102,0.598816805559367,0.08999899903999604,0.4960484775194889,0.9963762285478879,0.598816805559367,0.0,0,1,1,0
73,0.525674834539972,0.9568159799382556,0.3707363787402128,0.11233415628699735,0.429899530460943,0.2142915698264101,0.525674834539972,0.9568159799382556,0.429899530460943,0.0,0,0,1,0
74,0.5009747110076308,0.9762128861329984,0.41135022078375094,0.14451847829152978,0.5085973542963296,0.15610275668259263,0.5009747110076308,0.9762128861329984,0.5085973542963296,0.0,0,1,0,0
75,0.4928032112982881,0.9879707872460131,0.3140085042793245,0.06288235892099155,0.6422839023324389,0.03507451926704335,0.4928032112982881,0.9879707872460131,0.6422839023324389,0.0248831188618479,0,0,0,1
76,0.47912432179691583,0.992164547147695,0.28309019104485583,0.08550105597906518,0.5552612390257279,0.11979121089473878,0.47912432179691583,0.992164547147695,0.5552612390257279,0.0,0,0,1,1
77,0.4502936411159197,0.8732612038147636,0.47006440910529024,0.2334302615543785,0.3843829440312967,0.26134616904999136,0.4502936411159197,0.8732612038147636,0.3843829440312967,0.0,0,0,1,0
78,0.45042539249823416,0.9552049031772185,0.40875901733468445,0.24338254201972295,0.4719496010711972,0.1962757611027265,0.45042539249823416,0.9552049031772185,0.4719496010711972,0.0,0,0,0,1
79,0.4820296118571409,0.9914760895480867,0.3368961981656413,0.07018758568122495,0.6103922470017185,0.10898655395600221,0.4820296118571409,0.9914760895480867,0.6103922470017185,0.0,0,0,1,1
80,0.4913717956807599,0.9958162807160988,0.23408205819485361,0.10864140749494094,0.5809373459600282,0.044476683579317305,0.4913717956807599,0.9958162807160988,0.5809373459600282,0.00734894412803624,0,0,0,1
81,0.604845781343035,0.7042813968728296,0.977199523230979,0.40343149479173607,0.24812638728156822,1.0,0.604845781343035,0.7042813968728296,0.24812638728156822,0.10331423159383121,0,0,0,1
82,0.4926879702831725,0.9910438587830868,0.2822370929690265,0.07125565322168581,0.5507657137000095,0.040569246669555394,0.4926879702831725,0.9910438587830868,0.5507657137000095,0.0,0,0,1,1
83,0.47243288780813786,0.9461863671604078,0.32352765306505693,0.1391842416604515,0.5078395685147012,0.10613002433490226,0.47243288780813786,0.9461863671604078,0.5078395685147012,0.018300300134119808,0,0,0,1
84,0.4280992156303117,0.38353650452336296,0.44882285147341106,0.5139653767272757,0.18676150751057508,0.6549427838592825,0.4280992156303117,0.38353650452336296,0.18676150751057508,0.0,0,0,1,1
85,0.4518722034732534,0.9451992691901978,0.3033731674622462,0.2075795515655405,0.40537879531196586,0.3286220269294554,0.4518722034732534,0.9451992691901978,0.40537879531196586,0.0,0,0,1,1
86,0.5271294311585255,0.9164184240507893,0.4463171137928819,0.280284199003587,0.40742380580500814,0.2365912068034018,0.5271294311585255,0.9164184240507893,0.40742380580500814,0.11056737166533387,0,0,0,1
87,0.5361608326113518,0.9112237869994715,0.4894093436524495,0.32536021354552774,0.38097036654707983,0.2962902091672207,0.5361608326113518,0.9112237869994715,0.38097036654707983,0.0,0,0,1,0
88,0.45822942956401563,0.8358520666370168,0.426300061454438,0.23346017351562265,0.2695078840251739,0.3172431440623275,0.45822942956401563,0.8358520666370168,0.2695078840251739,0.0,0,0,1,1
89,0.49700956122894874,0.9906299426220357,0.3067613246513621,0.04154563832926419,0.5397265888476397,0.10114448747548643,0.49700956122894874,0.9906299426220357,0.5397265888476397,0.0,0,0,1,1
90,0.46818621603037613,0.9596837843419053,0.3563695933003198,0.16707662197208295,0.4571190997555221,0.23432305197191525,0.46818621603037613,0.9596837843419053,0.4571190997555221,0.11299597784859151,0,1,0,1
91,0.5047976645671187,0.8509340214368422,0.3694677177747243,0.19313536716821528,0.3592261349068817,0.16136184200514117,0.5047976645671187,0.8509340214368422,0.3592261349068817,0.0,0,0,1,0
92,0.3650081064866097,0.9899862789607141,0.19563621569701967,0.06557301888286964,0.6307988160027767,0.12958974378284144,0.3650081064866097,0.9899862789607141,0.6307988160027767,0.0,0,0,0,0
93,0.5446401951804326,0.6441458677290939,0.6367188888604388,0.6674662286059128,0.31274666304892484,0.6536989714470302,0.5446401951804326,0.6441458677290939,0.31274666304892484,0.1738162454222009,0,0,0,1
94,0.4424383423816308,0.11966972428490408,0.5616209875428246,1.0,0.27203675366843605,0.2636516999074108,0.4424383423816308,0.11966972428490408,0.27203675366843605,0.5498292356289208,0,0,0,1
95,0.542110688093727,0.8633735992189031,0.6767764715166322,0.18290209293243556,0.30120855269843183,0.7199350129057841,0.542110688093727,0.8633735992189031,0.30120855269843183,0.2704711366859168,0,0,0,0
96,0.4980491027566971,0.9340122656140011,0.3314300256321577,0.10642961423876479,0.42913704193418045,0.2178505634402392,0.4980491027566971,0.9340122656140011,0.42913704193418045,0.07614483701745775,1,0,0,1
97,0.5059569983400134,0.9302648122247774,0.468695994798065,0.25022241608289164,0.3736001474117727,0.24988583284063245,0.5059569983400134,0.9302648122247774,0.3736001474117727,0.0,0,0,1,0
98,0.49728537195038636,0.983346508233808,0.31460916318040655,0.12330585284529058,0.5544760081197677,0.05584271457394047,0.49728537195038636,0.983346508233808,0.5544760081197677,0.060382194179048186,0,0,0,1
99,0.46646709154651456,0.9899240746162832,0.44921881220574217,0.03972087072581321,0.6379358026008133,0.16644903746213252,0.46646709154651456,0.9899240746162832,0.6379358026008133,0.0,0,0,0,1
100,0.47378343650013127,0.9908554661669768,0.35382273138712594,0.07945850338903505,0.575235249314924,0.15335050839429756,0.47378343650013127,0.9908554661669768,0.575235249314924,0.0,0,0,1,1
101,0.42237014949838164,0.955686511559179,0.34033557088534105,0.1151973424970707,0.46033598331880077,0.180913514718599,0.42237014949838164,0.955686511559179,0.46033598331880077,0.05351268116523911,0,0,0,1
102,0.5092863226524946,0.9670647818420548,0.3545085797958196,0.22463484048883128,0.45893051393699524,0.25236157877152915,0.5092863226524946,0.9670647818420548,0.45893051393699524,0.0,1,0,0,0
103,0.4735105469580072,0.9663000755244866,0.3435779351344206,0.12284036966795733,0.4397018108542743,0.1465986151319122,0.4735105469580072,0.9663000755244866,0.4397018108542743,0.03591679831260958,0,0,0,1
104,0.5173365549328861,0.7828818122216035,0.4327661141031586,0.40067793176816463,0.3137129883796037,0.2443400845236894,0.5173365549328861,0.7828818122216035,0.3137129883796037,0.0,0,0,0,0
105,0.4618155914992009,0.9476340053370222,0.345092221144348,0.15907291018991007,0.4589667668411308,0.15212879859010267,0.4618155914992009,0.9476340053370222,0.4589667668411308,0.0,0,0,1,1
106,0.4756360992703901,0.929693496087566,0.34144128406842084,0.2095077876025213,0.41860436732391415,0.10709361018141955,0.4756360992703901,0.929693496087566,0.41860436732391415,0.0,0,0,1,0
107,0.4694245371775105,0.9050530639360659,0.36976388821713935,0.2587489165228972,0.26986305028447255,0.31301382049478543,0.4694245371775105,0.9050530639360659,0.26986305028447255,0.0,1,0,1,0
108,0.4726649166814445,0.949382323975442,0.42924391676740903,0.11020251848479566,0.43623313798756147,0.2237997859397515,0.4726649166814445,0.949382323975442,0.43623313798756147,0.0,0,0,0,0
109,0.4865471722224396,0.9997018944122829,0.2471383920837411,0.007988029883137055,0.7649469704746472,0.014796460206825878,0.4865471722224396,0.9997018944122829,0.7649469704746472,0.0,0,0,1,1
110,0.48288579820182265,0.9985022343753371,0.2672400095913839,0.02277915241703863,0.7027386315156765,0.03359852297050235,0.48288579820182265,0.9985022343753371,0.7027386315156765,0.007266254765656072,1,0,0,1
111,0.4722365490914014,0.7216708805062808,0.6358563808975237,0.5817196506678421,0.2761674123651807,0.5337194394379413,0.4722365490914014,0.7216708805062808,0.2761674123651807,0.0,0,0,1,1
112,0.4832230894447272,0.9934979504614603,0.27087176748868724,0.11080395162967661,0.4865306048128901,0.056218453134085175,0.4832230894447272,0.9934979504614603,0.4865306048128901,0.0,0,0,1,0
113,0.4557524066315479,0.8863800039107446,0.4055274252264386,0.2804757390648664,0.3576720848274966,0.23158189781233374,0.4557524066315479,0.8863800039107446,0.3576720848274966,0.0,0,0,1,1
114,0.5039733128258665,0.9362114438263234,0.4834177849742859,0.31877174677804937,0.3709937661399709,0.31803396964218783,0.5039733128258665,0.9362114438263234,0.3709937661399709,0.06337425384842922,1,0,0,1
115,0.4275902554038392,0.9076297908904962,0.2910200491682368,0.3056024273389712,0.4454801950332681,0.13174234228750684,0.4275902554038392,0.9076297908904962,0.4454801950332681,0.0,0,1,1,1
116,0.4948425715716632,0.9868702736566775,0.33191673204902894,0.16327553937936648,0.5736834020451431,0.06491463345494305,0.4948425715716632,0.9868702736566775,0.5736834020451431,0.0,0,0,0,0
117,0.505238519565972,0.9801097866729833,0.3443303055223104,0.13773890274807724,0.42489819506842696,0.18273809282130216,0.505238519565972,0.9801097866729833,0.42489819506842696,0.04747194582394879,0,0,0,1
118,0.40921639111329267,0.9947220179601572,0.2927299419800637,0.06986765075683686,0.6182727261861598,0.16081230740149677,0.40921639111329267,0.9947220179601572,0.6182727261861598,0.03993954389841045,0,0,0,1
119,0.5152290983226177,0.9625266919611022,0.4419565766549788,0.2813901898655939,0.4653882409197774,0.2072442163997316,0.5152290983226177,0.9625266919611022,0.4653882409197774,0.0,0,1,0,1
120,0.5080033002658121,0.9340361846843734,0.43781773709444505,0.1235693749447726,0.4079675685908568,0.23422204900163157,0.5080033002658121,0.9340361846843734,0.4079675685908568,0.0504230194551112,0,0,0,1
121,0.5123331884985696,0.948120923654642,0.40084169509535217,0.1638182160824346,0.3605565109027884,0.2743142175092794,0.5123331884985696,0.948120923654642,0.3605565109027884,0.0,0,1,1,0
122,0.5088757403670284,0.9107929908204824,0.46463299047042916,0.2924917921015996,0.477829333911457,0.12560327727476078,0.5088757403670284,0.9107929908204824,0.477829333911457,0.0,0,0,1,0
123,0.4988026415722092,0.9720715228759218,0.40342853556829605,0.15197103426431358,0.506287390396372,0.146121304249828,0.4988026415722092,0.9720715228759218,0.506287390396372,0.0,0,0,1,1
124,0.48131291825380645,0.9978927607589867,0.2563852770762891,0.029315158803431062,0.6566206877124083,0.03649837021091848,0.48131291825380645,0.9978927607589867,0.6566206877124083,0.004889139423769184,1,0,0,0
125,0.472200785966854,0.9594649444916286,0.3103862504856131,0.12798916372573751,0.43166333162020676,0.17188816782064367,0.472200785966854,0.9594649444916286,0.43166333162020676,0.11983027654304063,0,0,0,1
126,0.5004694110287261,0.9739438934775535,0.38577052048365745,0.157557511291331,0.4883288312697718,0.14791249981081084,0.5004694110287261,0.9739438934775535,0.4883288312697718,0.0,0,1,1,1
127,0.4628662007024567,0.8997541680582799,0.3725067469428325,0.21325899003766766,0.3162128076038657,0.20413164627892708,0.4628662007024567,0.8997541680582799,0.3162128076038657,0.0,1,0,1,1
128,0.469107952847086,0.8150822756288107,0.4196936537494397,0.32003843794563114,0.34026028973253863,0.24220689155776104,0.469107952847086,0.8150822756288107,0.34026028973253863,0.0,0,0,1,1
129,0.36504091192901345,0.9936127619293984,0.3601660877673315,0.0939903708936609,0.625013768613317,0.13616008004785402,0.36504091192901345,0.9936127619293984,0.625013768613317,0.0,0,0,1,1
130,0.4919468664814454,0.9963757883524522,0.26388884354070896,0.056734632129161154,0.6401801363143225,0.0548971172633282,0.4919468664814454,0.9963757883524522,0.6401801363143225,0.018233445111465886,0,0,0,1
131,0.45739041883053805,0.9809278864995576,0.31131520304479154,0.19247942873515955,0.5245009705901114,0.16681061007635725,0.45739041883053805,0.9809278864995576,0.5245009705901114,0.04205380793664704,0,0,0,1
132,0.46327545979157786,0.8969853048329242,0.3819785175880928,0.1449835636944657,0.37433612360316415,0.24966282391382558,0.46327545979157786,0.8969853048329242,0.37433612360316415,0.11163186273945842,0,0,0,1
133,0.5016979181108955,0.9368700786435511,0.43007982127864075,0.15837519028255415,0.37193143236119486,0.25310018844800736,0.5016979181108955,0.9368700786435511,0.37193143236119486,0.05369466730760413,0,0,0,0
134,0.46765807873189774,0.9945728898455855,0.339626816031607,0.05046792291754767,0.5190142060385958,0.2583495970366196,0.46765807873189774,0.9945728898455855,0.5190142060385958,0.041141394739412473,0,0,0,1
135,0.45974562667431,0.9947592225507833,0.3832945684791634,0.03576016898230202,0.5732643335979737,0.2567583499394464,0.45974562667431,0.9947592225507833,0.5732643335979737,0.0,0,0,1,1
136,0.5266729075691826,0.7897594291134737,0.5019802552408499,0.2614523802824036,0.3417767874380737,0.2294338606703368,0.5266729075691826,0.7897594291134737,0.3417767874380737,0.057443379256237104,0,0,0,0
137,0.5049112407371634,0.9712207428237889,0.34456972459354657,0.0984987049552235,0.5542895486057517,0.1179673414013116,0.5049112407371634,0.9712207428237889,0.5542895486057517,0.08882227913683025,0,0,0,0
138,0.49698868005519126,0.9927379856235348,0.30124344283896215,0.056656966916051425,0.5935332191541141,0.05887681059212879,0.49698868005519126,0.9927379856235348,0.5935332191541141,0.009646850147900768,0,1,0,1
139,0.35942590090308185,0.8657120060233865,0.2878502865597109,0.15586930854877773,0.373353399853924,0.4120979983785536,0.35942590090308185,0.8657120060233865,0.373353399853924,0.0,0,0,1,1
140,0.4687434952572584,0.940661046130117,0.3873664888555878,0.12505046087509103,0.3877981582463872,0.21890949182982158,0.4687434952572584,0.940661046130117,0.3877981582463872,0.0,0,0,1,0
141,0.5047938284226378,0.976286171207903,0.40659183390553333,0.1846862164350884,0.47196242900714847,0.1882105475362471,0.5047938284226378,0.976286171207903,0.47196242900714847,0.03185690123920802,0,0,0,0
142,0.5151376858518021,0.8787212249881122,0.39237264318206944,0.11445398316646592,0.25045616140752625,0.47859804003161444,0.5151376858518021,0.8787212249881122,0.25045616140752625,0.0,0,1,1,1
143,0.4980738750983177,0.98830577096669,0.3226933388947059,0.10379470014503454,0.5382345815517995,0.12618801493070347,0.4980738750983177,0.98830577096669,0.5382345815517995,0.03144334144923441,0,0,0,0
