,C3,C5,C7,S1,S2,S2_Prime,C3,S1,S2,C6_Prime,industry_3,industry_5,Y1,Y2
11,0.5126063278127059,0.8487709976789972,0.38609714156013936,0.08725585630363608,0.5261523336742304,0.22913544353581017,0.5126063278127059,0.08725585630363608,0.5261523336742304,0.06567136071134823,0,0,0,1
12,0.4322469948105992,0.6736721422429071,0.09283559316337955,0.38510826264653003,0.336962699206389,0.37952224236067195,0.4322469948105992,0.38510826264653003,0.336962699206389,0.09503485670333621,0,0,0,1
13,0.49462578405370455,0.8421549365544934,0.30753794682461844,0.13105674026969172,0.4221253757872123,0.13269912399960931,0.49462578405370455,0.13105674026969172,0.4221253757872123,0.0,0,0,1,1
14,0.49148710447804966,0.9182111052091955,0.2825932781386492,0.07127438734037847,0.6665346276090403,0.026104596524039063,0.49148710447804966,0.07127438734037847,0.6665346276090403,0.0,0,0,1,1
15,0.5047404531461184,0.8885847577298591,0.4274210094620881,0.09812456055358931,0.6278437301031163,0.10118742174419078,0.5047404531461184,0.09812456055358931,0.6278437301031163,0.0,0,1,0,1
16,0.5014770744652477,0.7960608709667838,0.42317400802517185,0.21069778098538222,0.4003051619619442,0.24886055416219427,0.5014770744652477,0.21069778098538222,0.4003051619619442,0.0,0,0,1,1
17,0.49792591678144554,0.9108027238428633,0.2915172722307536,0.05500991326513865,0.6466638658127379,0.04135882261129735,0.49792591678144554,0.05500991326513865,0.6466638658127379,0.0,0,0,1,1
18,0.5152442872841418,0.7414867937006022,0.42403591568242405,0.1839692625373659,0.45979666707200595,0.16966687469379266,0.5152442872841418,0.1839692625373659,0.45979666707200595,0.10267741032486455,1,0,0,1
19,0.46552684042388576,0.8094227682306325,0.34198930401220273,0.14247864534679147,0.4485532976546116,0.153535922435783,0.46552684042388576,0.14247864534679147,0.4485532976546116,0.0,0,0,1,0
20,0.49956561150283596,0.8689093925073337,0.3546851726568062,0.0831015463853238,0.6031347158374722,0.053683967778912774,0.49956561150283596,0.0831015463853238,0.6031347158374722,0.023088068080595298,0,0,0,1
21,0.43882851830442027,0.7629674721848119,0.49496121159026585,0.16391277491022074,0.3467442718464073,0.5795754956706891,0.43882851830442027,0.16391277491022074,0.3467442718464073,0.0,0,0,0,1
22,0.38953082683474616,0.8539580395455459,0.16214001517969556,0.20314282190817626,0.5703305929501612,0.14976807772492554,0.38953082683474616,0.20314282190817626,0.5703305929501612,0.0,0,0,1,1
23,0.4552135799921945,0.8267308329649836,0.2790146756630165,0.202562671839348,0.5428337594875623,0.13644528499212788,0.4552135799921945,0.202562671839348,0.5428337594875623,0.0,0,0,0,1
24,0.4153789453884174,0.853062465754789,0.25699476842054886,0.10568028344312325,0.47405903106923075,0.23267906041529654,0.4153789453884174,0.10568028344312325,0.47405903106923075,0.0,0,0,1,1
25,0.5048177161569627,0.7690407682329123,0.3629329275184034,0.23771524082576315,0.490320804811875,0.12109094893465648,0.5048177161569627,0.23771524082576315,0.490320804811875,0.0,0,0,1,1
26,0.481394207241292,0.9190561224983753,0.291712966291438,0.04043406000326984,0.5371822608732963,0.08057526318075883,0.481394207241292,0.04043406000326984,0.5371822608732963,0.011467282653814614,0,0,0,1
27,0.4997369240741597,0.8063290883355592,0.34356805575362226,0.20900757418034843,0.46121964205686394,0.10580269304770717,0.4997369240741597,0.20900757418034843,0.46121964205686394,0.0,1,0,1,1
28,0.46528694067815074,0.8050602339567376,0.3132867561173003,0.2623462978750208,0.4706792767451482,0.1532421763816929,0.46528694067815074,0.2623462978750208,0.4706792767451482,0.0,0,0,1,1
29,0.498073877121549,0.7991379650189288,0.34779329511360224,0.1524737882096061,0.5421644188235517,0.06883469232816043,0.498073877121549,0.1524737882096061,0.5421644188235517,0.0,0,0,1,0
30,0.4790436716892735,0.8806537653974829,0.28567722848110044,0.08421049044048604,0.5890152181762671,0.052011562020327216,0.4790436716892735,0.08421049044048604,0.5890152181762671,0.023465809760183563,0,0,0,1
31,0.5155008031041964,0.7254601517865922,0.47741581521545295,0.28595203242827116,0.455017364692321,0.2861559384083294,0.5155008031041964,0.28595203242827116,0.455017364692321,0.0,0,0,1,1
32,0.47473397735830136,0.9425541977314253,0.2627835742260822,0.04264876888470022,0.6119629336774894,0.05402350611740297,0.47473397735830136,0.04264876888470022,0.6119629336774894,0.08658426959303209,0,0,0,1
33,0.4802050859749462,0.7635804861985491,0.40879536033072916,0.17060188273852606,0.41772360974008915,0.20889345115564542,0.4802050859749462,0.17060188273852606,0.41772360974008915,0.0,0,0,0,0
34,0.5067785033612429,0.7453668367498381,0.39372539770497045,0.18579679281601533,0.46175142068545183,0.19349923224313212,0.5067785033612429,0.18579679281601533,0.46175142068545183,0.07440489712247841,0,0,0,1
35,0.48772076730499553,0.8895663048102449,0.27804200516526056,0.06915832564073354,0.5306865684284678,0.0857229022875924,0.48772076730499553,0.06915832564073354,0.5306865684284678,0.09859885562334253,0,0,0,1
36,0.47762050797169747,0.8980322379673567,0.2876837075504387,0.08200557011815564,0.601968207419491,0.060932602240379205,0.47762050797169747,0.08200557011815564,0.601968207419491,0.008567331880996143,0,0,0,1
37,0.5160266560009201,0.8642940817958902,0.4257000515131371,0.09590937214950133,0.5395114091354762,0.1551880919463049,0.5160266560009201,0.09590937214950133,0.5395114091354762,0.1078923454132295,0,0,0,1
38,0.49604927806188087,0.7144423260691326,0.3345528199111445,0.2098034974872537,0.49277897557830874,0.09410456127132583,0.49604927806188087,0.2098034974872537,0.49277897557830874,0.019470262674977753,0,0,0,1
39,0.4900549509300644,0.9681083634664844,0.2591461190010528,0.02399662997290004,0.7182129731441425,0.01793580546916625,0.4900549509300644,0.02399662997290004,0.7182129731441425,0.016016930095539336,0,0,0,1
40,0.5196952624404827,0.8294371538324867,0.37818178229878097,0.10145225457134692,0.4870950173350139,0.21237916396213857,0.5196952624404827,0.10145225457134692,0.4870950173350139,0.0,0,1,1,1
41,0.5014590900997878,0.5924086862786169,0.4729909055151791,0.3786746554907874,0.2420952306394608,0.3486016203953756,0.5014590900997878,0.3786746554907874,0.2420952306394608,0.18454617641697701,0,0,0,1
42,0.484605877344922,0.8764178108875171,0.3111305983337821,0.12297620240740324,0.49667746061339146,0.12639515071840204,0.484605877344922,0.12297620240740324,0.49667746061339146,0.0,0,0,1,1
43,0.48346235732224785,0.7688221284683152,0.3339053727932085,0.12076691079335414,0.4247366538352706,0.14035168918803978,0.48346235732224785,0.12076691079335414,0.4247366538352706,0.0,0,0,1,0
44,0.4437525811993802,0.7720983097226508,0.45215423573293434,0.1590132289691104,0.42874342197791826,0.28839196022279107,0.4437525811993802,0.1590132289691104,0.42874342197791826,0.0,0,0,1,1
45,0.4832988349786103,0.9317737801501664,0.27333081243361995,0.042177864519548386,0.6560558514168806,0.042148600823813054,0.4832988349786103,0.042177864519548386,0.6560558514168806,0.04630920785935557,0,0,0,1
46,0.4691446449324188,0.9351109536763147,0.33561606506114805,0.05694310308633576,0.5857162713341257,0.17374648613618368,0.4691446449324188,0.05694310308633576,0.5857162713341257,0.0,0,0,1,1
47,0.45100725109096,0.5060621174986579,0.32365943837331035,0.6063673875053511,0.13919072510432073,0.2673056479333583,0.45100725109096,0.6063673875053511,0.13919072510432073,0.0,0,0,1,0
48,0.47490608524486483,0.8432407368143515,0.3337426411137834,0.08341928739812081,0.5463086273156919,0.09774557450961431,0.47490608524486483,0.08341928739812081,0.5463086273156919,0.09906333251679304,0,0,0,1
49,0.4402200559216788,0.7583326401480974,0.41764759212784175,0.290799863912879,0.44266461674903246,0.3326383410223362,0.4402200559216788,0.290799863912879,0.44266461674903246,0.0,0,0,1,1
50,0.3719670869302858,0.8673340630205644,0.3101642216534537,0.1099392701724022,0.5762532239220206,0.1482553129063157,0.3719670869302858,0.1099392701724022,0.5762532239220206,0.0,0,0,1,0
51,0.5164446316603511,0.7828225225908341,0.43566931848889034,0.21968243588545175,0.49739636962165523,0.166066336202848,0.5164446316603511,0.21968243588545175,0.49739636962165523,0.1149102604578571,0,0,0,1
52,0.46415606348346733,0.7851878636437846,0.30747964746132794,0.22586887430759092,0.49464901712310594,0.10650740035007139,0.46415606348346733,0.22586887430759092,0.49464901712310594,0.0,0,0,1,0
53,0.4895495481122502,0.962524528993498,0.25407230892222055,0.03374156229937614,0.6260171633219465,0.02894195185852089,0.4895495481122502,0.03374156229937614,0.6260171633219465,0.004742260133109325,0,0,0,1
54,0.41946168345529317,0.870924157837436,0.38274276034029575,0.10212227735804966,0.5549950537543527,0.15771757708665304,0.41946168345529317,0.10212227735804966,0.5549950537543527,0.0,0,0,1,0
55,0.5464993142965289,0.8420396308717955,0.3773343627489403,0.19587840509303842,0.5623428781674831,0.07712010726893405,0.5464993142965289,0.19587840509303842,0.5623428781674831,0.016097170114420745,0,0,0,0
56,0.4021276152570566,0.6695590195848524,0.28789539400444175,0.5111243337835247,0.44333345243033273,0.3454396311889999,0.4021276152570566,0.5111243337835247,0.44333345243033273,0.0,0,0,1,0
57,0.4922764681533537,0.8657577192956296,0.2787363213289586,0.1031882514171478,0.5744632703596639,0.03492403978496855,0.4922764681533537,0.1031882514171478,0.5744632703596639,0.011534734794587291,0,0,0,1
58,0.4827910291890838,0.9433229285558298,0.2666293671947119,0.055730903710282206,0.5819261337371284,0.040463089460829195,0.4827910291890838,0.055730903710282206,0.5819261337371284,0.0,1,0,1,0
59,0.48440429968473925,0.8859845725075388,0.2829918148811098,0.0842667724706148,0.5976875021615278,0.05932896942682607,0.48440429968473925,0.0842667724706148,0.5976875021615278,0.01420858568199529,0,0,0,1
60,0.45380565569050446,0.6369588046627541,0.5173105137258471,0.4339966651097425,0.2884414400800632,0.395713752354051,0.45380565569050446,0.4339966651097425,0.2884414400800632,0.0,0,0,1,1
61,0.4837757323779302,0.9303456524644105,0.28274360681668836,0.061975970887652096,0.6291762274673807,0.030471731001964094,0.4837757323779302,0.061975970887652096,0.6291762274673807,0.0,0,0,1,1
62,0.3403843959001377,0.9156446673314917,0.38478027338346893,0.023970791120674035,0.6002858266332776,0.18362427814446436,0.3403843959001377,0.023970791120674035,0.6002858266332776,0.0,1,0,1,0
63,0.49231872932374643,0.7965639126338431,0.27848370377614384,0.2214335960883061,0.37732392770310996,0.07563664864188477,0.49231872932374643,0.2214335960883061,0.37732392770310996,0.06742977934666992,0,0,0,1
64,0.5016982880311851,0.8294025889580325,0.35865019393743414,0.1510109556826534,0.4738307617655835,0.14503963953623344,0.5016982880311851,0.1510109556826534,0.4738307617655835,0.3424047032375446,0,1,0,1
65,0.45664533301501964,0.8262607215363573,0.3661490784924909,0.08652756818573057,0.5560902653756559,0.10368552765494214,0.45664533301501964,0.08652756818573057,0.5560902653756559,0.0,0,0,0,1
66,0.46393834162217823,0.8417570734345645,0.30920244618494747,0.07616151759443476,0.4775544049209164,0.11522850305427705,0.46393834162217823,0.07616151759443476,0.4775544049209164,0.06158794656357917,0,1,0,1
67,0.4935376428691691,0.9229536396604203,0.29871275355951227,0.03494480771605611,0.5900108832746189,0.08022194111924556,0.4935376428691691,0.03494480771605611,0.5900108832746189,0.04984193082438601,0,0,0,1
68,0.5056576601628372,0.7550288416286719,0.45556551368117726,0.2712062217867054,0.4213426331885306,0.22675792234386352,0.5056576601628372,0.2712062217867054,0.4213426331885306,0.0,0,0,1,1
69,0.5118709064686042,0.8021447954668304,0.43754448033845883,0.1686279944612697,0.5288726931818983,0.1407012091494688,0.5118709064686042,0.1686279944612697,0.5288726931818983,0.14124739996878521,0,0,0,1
70,0.4487500626611248,0.7288362068725291,0.347564874338047,0.11882663121507159,0.4380535191009707,0.1361462012025299,0.4487500626611248,0.11882663121507159,0.4380535191009707,0.0,0,0,0,1
71,0.4267017845356508,0.5575989965498991,0.6225387606044105,0.29104758633706024,0.3705474428506763,0.46181097630201057,0.4267017845356508,0.29104758633706024,0.3705474428506763,0.2396493835272521,0,0,0,1
72,0.4959007966577128,0.9424667768769268,0.2887331523409341,0.03180117673733349,0.5984354242544825,0.09021491217131009,0.4959007966577128,0.03180117673733349,0.5984354242544825,0.0,0,1,1,0
73,0.5255281496243528,0.7935153701303648,0.370902010989659,0.11271037087649655,0.42946813716905563,0.21465449526305558,0.5255281496243528,0.11271037087649655,0.42946813716905563,0.0,0,0,1,0
74,0.5008258257993554,0.8488170042681702,0.41163884341678475,0.14504220057844558,0.5081949299565176,0.1564078851411787,0.5008258257993554,0.14504220057844558,0.5081949299565176,0.0,0,1,0,0
75,0.49265140216286146,0.894624294804288,0.31410833046791836,0.06312319669458011,0.6419773330491854,0.0351501882743004,0.49265140216286146,0.06312319669458011,0.6419773330491854,0.024901728438318307,0,0,0,1
76,0.4789620763856377,0.9141611694953724,0.2831224806637365,0.08583738941198475,0.5548561208127016,0.12006252378184612,0.4789620763856377,0.08583738941198475,0.5548561208127016,0.0,0,0,1,1
77,0.4501558250318554,0.6467024051340786,0.47024906232169494,0.23405127579356508,0.38403448534301976,0.26160700206737636,0.4501558250318554,0.23405127579356508,0.38403448534301976,0.0,0,0,1,0
78,0.45026221245561077,0.7900500473205341,0.40899261793433117,0.2441976503355338,0.4715583009177249,0.19660482523624395,0.45026221245561077,0.2441976503355338,0.4715583009177249,0.0,0,0,0,1
79,0.4818697974818702,0.9098787428623325,0.33705730044991966,0.07046192861508141,0.6100443796417634,0.10923111145702806,0.4818697974818702,0.07046192861508141,0.6100443796417634,0.0,0,0,1,1
80,0.49121970175022023,0.9384843603248783,0.23399548962628847,0.10908206659441555,0.5805407187542062,0.04458232887893028,0.49121970175022023,0.10908206659441555,0.5805407187542062,0.007355960119731229,0,0,0,1
81,0.6045189756504659,0.43410282509807985,0.9772287206520488,0.4041000989096482,0.2478765786699353,1.0,0.6045189756504659,0.4041000989096482,0.2478765786699353,0.10316725091117372,0,0,0,1
82,0.4925364155087079,0.9094114325551459,0.2822661416616136,0.07153402875154342,0.550359553957118,0.04065981120736099,0.4925364155087079,0.07153402875154342,0.550359553957118,0.0,0,0,1,1
83,0.4722757391879516,0.7709850775972029,0.3235953570761202,0.13963600199681805,0.5074944254732348,0.1062976341214438,0.4722757391879516,0.13963600199681805,0.5074944254732348,0.018303319244187946,0,0,0,1
84,0.4280931480307698,0.21543381805409467,0.4485380230547382,0.5142852066199587,0.18669637753507207,0.6542646428626332,0.4280931480307698,0.5142852066199587,0.18669637753507207,0.0,0,0,1,1
85,0.45171327762497326,0.7667826128262618,0.3034039905273519,0.2082510030889632,0.40494765136042954,0.3291376670307666,0.45171327762497326,0.2082510030889632,0.40494765136042954,0.0,0,0,1,1
86,0.5269688907723473,0.7168410405156465,0.44654546857235045,0.28112517765407574,0.407035462743341,0.23690590148338192,0.5269688907723473,0.28112517765407574,0.407035462743341,0.11055739477279865,0,0,0,1
87,0.5359965995501168,0.705936381854599,0.48968909975052943,0.3263202462582634,0.3805693800126142,0.2966694622097892,0.5359965995501168,0.3263202462582634,0.3805693800126142,0.0,0,0,1,0
88,0.4580948096307251,0.5974315978182574,0.4263878795020145,0.2340260645620298,0.26911793460689815,0.3174861738367256,0.4580948096307251,0.2340260645620298,0.26911793460689815,0.0,0,0,1,1
89,0.49686121916332454,0.9063685165642426,0.3068484186614935,0.04170666098134397,0.5393117879676477,0.10136970493354883,0.49686121916332454,0.04170666098134397,0.5393117879676477,0.0,0,0,1,1
90,0.46802553555765486,0.8034944612664958,0.35651438046982975,0.1676459177050806,0.45670409505172627,0.2347311385364682,0.46802553555765486,0.1676459177050806,0.45670409505172627,0.11303193668043522,0,1,0,1
91,0.5046321484839248,0.6169070922171329,0.3695149776590835,0.1936204525999659,0.35888399334843113,0.16149909802007462,0.5046321484839248,0.1936204525999659,0.35888399334843113,0.0,0,0,1,0
92,0.36476241034122,0.9013874454863355,0.1954577281402289,0.06582644873511445,0.6304766148387206,0.12987539414792681,0.36476241034122,0.06582644873511445,0.6304766148387206,0.0,0,0,0,0
93,0.544394328767117,0.4065928946982922,0.636638254452284,0.668491505907596,0.31255895690022584,0.6536127388655902,0.544394328767117,0.668491505907596,0.31255895690022584,0.17354646369971652,0,0,0,1
94,0.4424251315235014,0.08146808124431004,0.561029524125567,1.0,0.2721290986238514,0.26320821526321037,0.4424251315235014,1.0,0.2721290986238514,0.5481341479628196,0,0,0,1
95,0.541926525556528,0.6322821209054155,0.6771728488501456,0.18337468595790216,0.3008096734291139,0.7206085728724219,0.541926525556528,0.18337468595790216,0.3008096734291139,0.27033893764658223,0,0,0,0
96,0.4978938992615139,0.7468379856688898,0.3315000955112528,0.10676159662309095,0.4287425332652348,0.2181712262654313,0.4978938992615139,0.10676159662309095,0.4287425332652348,0.07614873202461016,1,0,0,1
97,0.5058010826896002,0.7378038298436991,0.46898155874624453,0.2509978357650766,0.373166124807367,0.250243180081873,0.5058010826896002,0.2509978357650766,0.373166124807367,0.0,0,0,1,0
98,0.49713579558439075,0.8738253102771978,0.31470211720249597,0.12376733385609175,0.554098783428006,0.055957981475406135,0.49713579558439075,0.12376733385609175,0.554098783428006,0.06042143113666651,0,0,0,1
99,0.46629610629672846,0.9009172137830603,0.44964178046471404,0.039873635882105976,0.6376208960944938,0.16681574979632482,0.46629610629672846,0.039873635882105976,0.6376208960944938,0.0,0,0,0,1
100,0.4736174188706398,0.9069403674496641,0.3540229780881182,0.07976813011291041,0.5748548445148798,0.15369271251639402,0.4736174188706398,0.07976813011291041,0.5748548445148798,0.0,0,0,1,1
101,0.42220078627722457,0.7909034920236024,0.3404431685183602,0.11558176788097405,0.45993369934596195,0.18121744837426795,0.42220078627722457,0.11558176788097405,0.45993369934596195,0.053526533941591535,0,0,0,1
102,0.5091385797585718,0.8199465983634013,0.3546594560956806,0.22541915038272076,0.4585042738877796,0.25282089094925325,0.5091385797585718,0.22541915038272076,0.4585042738877796,0.0,1,0,0,0
103,0.47335021701297286,0.8198912034276304,0.3437070394161696,0.12326786076799955,0.43925811764757405,0.14686489158416857,0.47335021701297286,0.12326786076799955,0.43925811764757405,0.03593100445481935,0,0,0,1
104,0.5171531548647279,0.5427200042458082,0.43280773474561623,0.40154946937054065,0.3134037452235794,0.2444632099546784,0.5171531548647279,0.40154946937054065,0.3134037452235794,0.0,0,0,0,0
105,0.4616565494641417,0.7759279093933742,0.3452005140871288,0.15959357655378134,0.4585749737392395,0.15237329859455692,0.4616565494641417,0.15959357655378134,0.4585749737392395,0.0,0,0,1,1
106,0.4754812357668741,0.7381028386762978,0.3415232296776815,0.21015662051641398,0.41820799001323206,0.10724591334636756,0.4754812357668741,0.21015662051641398,0.41820799001323206,0.0,0,0,1,0
107,0.46927364087728324,0.6949033353124889,0.3698627901528687,0.2594977053921451,0.2693824529110942,0.31339821570364973,0.46927364087728324,0.2594977053921451,0.2693824529110942,0.0,1,0,1,0
108,0.4725073180876265,0.7776528506749116,0.42950373020001015,0.11056299558147113,0.43582004934424257,0.22416201144350767,0.4725073180876265,0.11056299558147113,0.43582004934424257,0.0,0,0,0,0
109,0.4863903887986834,0.985583263670236,0.24708884372911794,0.008022043366166336,0.7647087740492775,0.014834937615468762,0.4863903887986834,0.008022043366166336,0.7647087740492775,0.0,0,0,1,1
110,0.4827253823436896,0.9636733821858456,0.2672423510026862,0.02287386684452971,0.7024491399617838,0.03368239367585012,0.4827253823436896,0.02287386684452971,0.7024491399617838,0.007274054922592964,1,0,0,1
111,0.47210139911515414,0.47216868320157346,0.6359011791072274,0.5827932833729181,0.2758984030186289,0.5338138431725064,0.47210139911515414,0.5827932833729181,0.2758984030186289,0.0,0,0,1,1
112,0.4830639332100344,0.9220905299289939,0.2708758349158018,0.11124453478584237,0.4860518019522626,0.05634763541476449,0.4830639332100344,0.11124453478584237,0.4860518019522626,0.0,0,0,1,0
113,0.45560881836731865,0.6680755910871596,0.4056541661498846,0.2812518106234775,0.35728473085511236,0.23183626133554894,0.45560881836731865,0.2812518106234775,0.35728473085511236,0.0,0,0,1,1
114,0.5038183636137565,0.7496189103532629,0.4837410412342631,0.31977881041948725,0.37054750903477274,0.31850706466281753,0.5038183636137565,0.31977881041948725,0.37054750903477274,0.06337832610982205,1,0,0,1
115,0.42744825528993413,0.6985572049491964,0.2910098515437659,0.3064930737696279,0.4451378757450688,0.1319052463321613,0.42744825528993413,0.3064930737696279,0.4451378757450688,0.0,0,1,1,1
116,0.49469199963338795,0.8885801274238929,0.33205559600801954,0.16389893993331794,0.5733142692283848,0.06505338355685014,0.49469199963338795,0.16389893993331794,0.5733142692283848,0.0,0,0,0,0
117,0.505092726435893,0.861170078158608,0.34448312819748217,0.13824619179820893,0.4244077006041409,0.18310619669828032,0.505092726435893,0.13824619179820893,0.4244077006041409,0.047499960979275495,0,0,0,1
118,0.4089927516290579,0.9296330494604206,0.29279025552539145,0.07014759676609954,0.617919476454104,0.16118857629100392,0.4089927516290579,0.07014759676609954,0.617919476454104,0.039976006893179504,0,0,0,1
119,0.5150820316145037,0.8089704395139279,0.44227043302634383,0.282358635385703,0.4649764098878326,0.20761038581199368,0.5150820316145037,0.282358635385703,0.4649764098878326,0.0,0,1,0,1
120,0.5078479476548985,0.7444998109932328,0.4380604141955848,0.12395410009365705,0.40755696336766567,0.23456433434526222,0.5078479476548985,0.12395410009365705,0.40755696336766567,0.05042504269020562,0,0,0,1
121,0.5121813376867628,0.7750143701545653,0.4010485596428224,0.16435380308917033,0.36007959610688367,0.2747551021916213,0.5121813376867628,0.16435380308917033,0.36007959610688367,0.0,0,1,1,0
122,0.508716684264684,0.7071125908233569,0.46487810135365726,0.2933559892473958,0.47750692365680525,0.12576362680048425,0.508716684264684,0.2933559892473958,0.47750692365680525,0.0,0,0,1,0
123,0.49865194831206916,0.8342970573966397,0.40368845145669674,0.15251121485084768,0.5058936403523893,0.14639674351830528,0.49865194831206916,0.15251121485084768,0.5058936403523893,0.0,0,0,1,1
124,0.48115108234265874,0.9572311693377742,0.2563578658822079,0.029436223175766763,0.6562881227143993,0.0365883472534304,0.48115108234265874,0.029436223175766763,0.6562881227143993,0.004894239271512278,1,0,0,0
125,0.4720413544677331,0.8014996995377999,0.3104423870743499,0.12842325890047485,0.4312270952138806,0.1721855390475574,0.4720413544677331,0.12842325890047485,0.4312270952138806,0.11986728306448757,0,0,0,1
126,0.5003198448117209,0.8415003128749845,0.38599940294688584,0.1581231402603917,0.48791301741441995,0.14819640775280155,0.5003198448117209,0.1581231402603917,0.48791301741441995,0.0,0,1,1,1
127,0.46271785676919236,0.6864620158346497,0.372603819855068,0.2138665818245097,0.3157766768880097,0.20437343254066898,0.46271785676919236,0.2138665818245097,0.3157766768880097,0.0,1,0,1,1
128,0.4689678373458836,0.5738574034036219,0.41975420184585277,0.32078064183131894,0.3399417763299124,0.24236470400778623,0.4689678373458836,0.32078064183131894,0.3399417763299124,0.0,0,0,1,1
129,0.3647832164895092,0.9221467091402076,0.3603908830957162,0.09436392627528245,0.6246721938445889,0.13647373225277212,0.3647832164895092,0.09436392627528245,0.6246721938445889,0.0,0,0,1,1
130,0.491795374310199,0.9425465562657962,0.26387889513613316,0.05696541698433043,0.6398403731351607,0.055028690429521056,0.491795374310199,0.05696541698433043,0.6398403731351607,0.018251201737460504,0,0,0,1
131,0.4572181188240942,0.8637330908363197,0.31139690674903386,0.193191629772456,0.5241025010776483,0.16714858493820595,0.4572181188240942,0.193191629772456,0.5241025010776483,0.042079133790233876,0,0,0,1
132,0.46312747404321863,0.6823937707225696,0.3820855498096959,0.1453920889377933,0.37394968854384114,0.24995418550217918,0.46312747404321863,0.1453920889377933,0.37394968854384114,0.1116036645837688,0,0,0,1
133,0.5015431021791571,0.752377092016161,0.4303172929778929,0.1588755233557993,0.3714836274101825,0.2534796643543727,0.5015431021791571,0.1588755233557993,0.3714836274101825,0.05369881587915769,0,0,0,0
134,0.46748533960781263,0.928480943263196,0.33980411240061337,0.050669515035867044,0.518562841911189,0.25895295512867733,0.46748533960781263,0.050669515035867044,0.518562841911189,0.04117873145556891,0,0,0,1
135,0.45956589640683176,0.9296688977638894,0.38358196716806603,0.03590288197611688,0.5728661511035922,0.2573594371047278,0.45956589640683176,0.03590288197611688,0.5728661511035922,0.0,0,0,1,1
136,0.5264814349063542,0.5473159770989469,0.50207486579139,0.2620241626328802,0.34148253595839684,0.22955429195243976,0.5264814349063542,0.2620241626328802,0.34148253595839684,0.05739230437986652,0,0,0,0
137,0.5047624726722213,0.826355997807724,0.3447042874785454,0.09884400440905261,0.5539458938506334,0.11818502066681019,0.5047624726722213,0.09884400440905261,0.5539458938506334,0.08886011694682946,0,0,0,0
138,0.4968408169413107,0.9178845510660096,0.30132116603238346,0.056880410537931365,0.5931632981111714,0.05901092859358311,0.4968408169413107,0.056880410537931365,0.5931632981111714,0.00965512286415337,0,1,0,1
139,0.35933638535281337,0.6366564588737162,0.28781879188133025,0.15627443639580835,0.37300499298254497,0.41249104115606033,0.35933638535281337,0.15627443639580835,0.37300499298254497,0.0,0,0,1,1
140,0.4685869489373877,0.7593510483971784,0.3875377942995921,0.12544888032067816,0.38735803208877817,0.21924473504829267,0.4685869489373877,0.12544888032067816,0.38735803208877817,0.0,0,0,1,0
141,0.5046465862371452,0.8460487119890558,0.4068680376114719,0.18535374431359994,0.4715279128382259,0.18857616397561405,0.5046465862371452,0.18535374431359994,0.4715279128382259,0.03187343002043252,0,0,0,0
142,0.5149708433988553,0.655279438121994,0.39247286019745453,0.11476023275504141,0.24999777179733984,0.47909708775422527,0.5149708433988553,0.11476023275504141,0.24999777179733984,0.0,0,1,1,1
143,0.4979257546829478,0.8941694119515375,0.32281330472586056,0.1041931527985746,0.5378271341311844,0.1264618008542228,0.4979257546829478,0.1041931527985746,0.5378271341311844,0.031466789775532286,0,0,0,0
