,C7,S1,S2,C3_Prime,S2_Prime,industry_4,C2,C3,S2,C6_Prime,industry_3,industry_5,Y1,Y2
13,0.3075385448507808,0.1310573565979165,0.42212457853184215,0.07412205387713626,0.13270010124544684,0.0,0.11203938363177961,0.4946011705209357,0.42212457853184215,0.0,0.0,0.0,1,1
14,0.28259377483344333,0.07127477755464652,0.6665341179856352,0.041207547410688994,0.026104808172276263,0.0,0.062287375637536856,0.49146233316111865,0.6665341179856352,0.0,0.0,0.0,1,1
15,0.42742207924417464,0.09812491299548767,0.6278434090393306,0.15241839777344957,0.10118805781511414,0.0,0.23038842621640093,0.5047163394036513,0.6278434090393306,0.0,0.0,0.20595301939107755,0,1
16,0.4231749190795572,0.2106983939216283,0.40030464234464036,0.16057032634150079,0.2488619434321162,0.0,0.2427104950798554,0.5014527871943388,0.40030464234464036,0.0,0.0,0.0,1,1
17,0.29151783361752737,0.05501022066685756,0.6466633058748521,0.058532799517908365,0.0413591635852374,0.0,0.088475405593852,0.49790148123480993,0.6466633058748521,0.0,0.0,0.0,1,1
18,0.42403649383637293,0.18396947082845588,0.45979651185175063,0.19459386426579808,0.16966752353446257,0.0,0.2941388624633257,0.5152206325491384,0.45979651185175063,0.10267707830866744,0.2941388624633257,0.0,0,1
19,0.34199001364595893,0.14247920617630505,0.4485526680869407,0.0,0.1535369370947994,0.0,0.18047565300769203,0.4655007538868892,0.4485526680869407,0.0,0.0,0.0,1,0
20,0.3546860120721997,0.08310191691913144,0.603134237394267,0.08204356759916524,0.05368435022076112,0.0,0.12401316833448031,0.4995412483611626,0.603134237394267,0.023088069700136774,0.0,0.0,0,1
21,0.494961670982216,0.16391278639712178,0.3467441932965718,0.0,0.5795771322681419,0.0,0.47101568350740947,0.4388012704058774,0.3467441932965718,0.0,0.0,0.0,0,1
22,0.16213981106177458,0.203143710021391,0.5703300820972761,0.0,0.14976912957856292,0.0,0.29067270957836083,0.38950086650097815,0.5703300820972761,0.0,0.0,0.0,1,1
23,0.27901500372721855,0.20256317084214734,0.5428334921993918,0.0,0.13644598451330367,0.0,0.2668519053088449,0.4551870208238761,0.5428334921993918,0.0,0.0,0.0,0,1
24,0.2569949683539066,0.10568032543328479,0.47405899512126526,0.0,0.23267980293551727,0.0,0.24750503476228747,0.4153505755318461,0.47405899512126526,0.0,0.0,0.0,1,1
25,0.3629338103822046,0.23771630942733604,0.4903201516479845,0.1430641636390617,0.12109181319044501,0.0,0.2162490092420495,0.5047936205720879,0.4903201516479845,0.0,0.0,0.0,1,1
26,0.2917134882473003,0.040434256193432966,0.5371816122562159,0.0,0.08057587405005841,0.0,0.07801951689054856,0.48136891492379774,0.5371816122562159,0.011467288439046923,0.0,0.0,0,1
27,0.34356883795657733,0.2090085222321953,0.461218936460587,0.09175907986614025,0.10580345254293382,0.0,0.13869867621130183,0.49971257004248515,0.461218936460587,0.0,0.13869867621130183,0.0,1,1
28,0.3132873160911986,0.2623473108398568,0.47067869601157186,0.0,0.15324317363608092,0.0,0.21055819538727005,0.4652608442822902,0.47067869601157186,0.0,0.0,0.0,1,1
29,0.3477940939944272,0.15247446947492782,0.5421638483826825,0.10394494373506227,0.06883518168896943,0.0,0.15711825048750708,0.49804943767460785,0.5421638483826825,0.0,0.0,0.0,1,0
30,0.2856777227677471,0.08421091670019694,0.5890146334740578,0.0,0.0520119633277169,0.0,0.10083376699824476,0.4790182572714773,0.5890146334740578,0.023465824958843695,0.0,0.0,0,1
31,0.47741628590943974,0.285952105177583,0.4550173546696934,0.3323711420506997,0.2861567783851687,0.0,0.0,0.51547713555387,0.4550173546696934,0.0,0.0,0.0,1,1
32,0.262783950058325,0.042649010935610604,0.6119623002829966,0.0,0.05402395688466934,0.0,0.05711404336843412,0.4747083327963894,0.6119623002829966,0.08658437857370573,0.0,0.0,0,1
33,0.4087960755608924,0.17060224042032668,0.4177232476270283,0.0,0.2088944519058946,0.0,0.2536612076572791,0.48017975345563474,0.4177232476270283,0.0,0.0,0.0,0,0
34,0.3937256267451145,0.18579667488551885,0.4617515543227939,0.21739296476228542,0.19349963513522941,0.0,0.3286009022122455,0.5067544119291556,0.4617515543227939,0.07440452746820368,0.0,0.0,0,1
35,0.27804247122276615,0.06915870220255058,0.5306858292335364,0.0,0.08572359742066196,0.0,0.09885969561623473,0.4876958002808773,0.5306858292335364,0.09859895641855967,0.0,0.0,0,1
36,0.28768417327846457,0.0820059245103682,0.601967745883323,0.0,0.06093302851604799,0.0,0.10737483965343142,0.477595027327526,0.601967745883323,0.008567331363460046,0.0,0.0,0,1
37,0.4257001483903253,0.09590922533456565,0.539511716350402,0.15335751266581368,0.15518829634284023,0.0,0.23180794777842223,0.5160029683510055,0.539511716350402,0.1078917289033132,0.0,0.0,0,1
38,0.3345533708843742,0.20980407758787709,0.49277859861777795,0.14760012656678964,0.09410507017716989,0.0,0.22310535582199773,0.4960247214040148,0.49277859861777795,0.019470230743204326,0.0,0.0,0,1
39,0.259146477315876,0.023996771658993176,0.7182124970181263,0.017707300655268387,0.017935959065651912,0.02392777404146678,0.026765516434385225,0.49003010622306337,0.7182124970181263,0.016016953958742353,0.0,0.0,0,1
40,0.3781824230565659,0.10145247613723953,0.4870947138036801,0.18888679719656368,0.2123802116378825,0.0,0.2855123303674648,0.5196718548747133,0.4870947138036801,0.0,0.0,0.25523038408765436,1,1
41,0.47299162334402733,0.3786751566368437,0.24209483441715207,0.1858053826297956,0.3486030098770408,0.0,0.2808546101517386,0.5014347800187064,0.24209483441715207,0.18454560540649156,0.0,0.0,0,1
42,0.3111312021106974,0.12297675749356571,0.4966768106377786,0.0,0.12639605830495962,0.0,0.13064340456165666,0.484580751422716,0.4966768106377786,0.0,0.0,0.0,1,1
43,0.33390611280812554,0.12076746909641353,0.4247358733989337,0.0,0.1403527124233401,0.0,0.18108295883111084,0.4834371726107971,0.4247358733989337,0.0,0.0,0.0,1,0
44,0.4521551986093339,0.1590136438783524,0.42874298601889427,0.0,0.28839349113072915,0.0,0.35837553294718083,0.4437254536407873,0.42874298601889427,0.0,0.0,0.0,1,1
45,0.2733312543543021,0.042178099532808044,0.6560553082391958,0.0,0.04214894819719525,0.0,0.0746224134053506,0.483273637676298,0.6560553082391958,0.04630926175109336,0.0,0.0,0,1
46,0.33561676148529884,0.05694333275300548,0.5857158192092955,0.0,0.17374766500011057,0.0,0.1701838281032773,0.4691187376814514,0.5857158192092955,0.0,0.0,0.0,1,1
47,0.3236601287359614,0.6063702644807217,0.13918948315559732,0.0,0.2673076210732414,0.0,0.16098713869367373,0.4509804042504053,0.13918948315559732,0.0,0.0,0.0,1,0
48,0.33374321781902916,0.0834195347856026,0.5463082773932284,0.0,0.09774613085989525,0.0,0.1773663650783564,0.474880483247412,0.5463082773932284,0.09906319758747155,0.0,0.0,0,1
49,0.4176480183144686,0.29079998663990736,0.44266456828209844,0.0,0.33263937371897867,0.0,0.4707453584532137,0.44019285913695977,0.44266456828209844,0.0,0.0,0.0,1,1
50,0.310164793366554,0.10993972777027033,0.576252748181429,0.0,0.14825632778857423,0.0,0.2722813519989017,0.3719362537740056,0.576252748181429,0.0,0.0,0.0,1,0
51,0.4356699508441184,0.2196827196888745,0.49739623049674675,0.20416645246564713,0.16606699480879528,0.0,0.30860833309415453,0.5164210382188441,0.49739623049674675,0.11490990513690154,0.0,0.0,0,1
52,0.3074802044914295,0.2258698197157964,0.4946484192874063,0.0,0.10650812746798219,0.0,0.1890150898916862,0.4641299025070671,0.4946484192874063,0.0,0.0,0.0,1,0
53,0.25407263443757794,0.033741765344617695,0.6260165096758659,0.015728226253945096,0.028942202713709467,0.0,0.02377404136742015,0.48952467708456576,0.6260165096758659,0.004742267622953002,0.0,0.0,0,1
54,0.3827436119284447,0.10212263630015053,0.5549946391838634,0.0,0.1577185581639789,0.0,0.24628646468986456,0.419433299583007,0.5549946391838634,0.0,0.0,0.0,1,0
55,0.37733471894300263,0.1958784639677796,0.5623429528235739,0.10550432491315545,0.07712033368419355,0.0,0.15947533716956472,0.5464771014105071,0.5623429528235739,0.016097104821225235,0.0,0.0,0,0
56,0.2878955909913989,0.5111241690846965,0.4433335341207032,0.0,0.3454404370230536,0.0,0.0,0.4020986962218961,0.4433335341207032,0.0,0.0,0.0,1,0
57,0.2787367440300464,0.10318870944394905,0.574462751791639,0.04645390250850559,0.03492428649647469,0.0,0.07021751735281019,0.49225173323844507,0.574462751791639,0.011534735216749803,0.0,0.0,0,1
58,0.26662976446852815,0.055731213867349826,0.5819254644135676,0.0,0.04046342210891816,0.0,0.035046913426628724,0.48276580553587256,0.5819254644135676,0.0,0.035046913426628724,0.0,1,0
59,0.28299223259983236,0.0842670985651983,0.5976870967785743,0.0,0.05932935795806401,0.0,0.11193405452629009,0.4843791654555179,0.5976870967785743,0.014208578635585502,0.0,0.0,0,1
60,0.5173108665836833,0.433996530308219,0.28844140499894033,0.0,0.39571468460549464,0.3190312663655902,0.35686715313312484,0.4537791220712028,0.28844140499894033,0.0,0.0,0.0,1,1
61,0.28274410781498555,0.06197631399732552,0.6291756445683927,0.0,0.03047198026534882,0.0,0.04648527498015533,0.483750560110572,0.6291756445683927,0.0,0.0,0.0,1,1
62,0.38478101875680715,0.02397084748263498,0.6002855842785593,0.0,0.183625282752966,0.0,0.24957656428234531,0.3403521637321144,0.6002855842785593,0.0,0.24957656428234531,0.0,1,0
63,0.2784841589570566,0.22143474412881864,0.37732297768663825,0.04259772882496013,0.07563723995756953,0.0,0.06438870797581059,0.4922939997877934,0.37732297768663825,0.06742982911872657,0.0,0.0,0,1
64,0.35865096856766254,0.15101153005491405,0.47383019098505574,0.10974481920280311,0.14504057841390494,0.0,0.1658850673599036,0.50167402420879,0.47383019098505574,0.34240449674326284,0.0,0.14829100166070897,0,1
65,0.3661497936228758,0.08652783033558659,0.5560899200660809,0.0,0.10368612406191861,0.0,0.22267146455858788,0.4566188244226519,0.5560899200660809,0.0,0.0,0.0,0,1
66,0.3092029409978554,0.07616175971531335,0.47755392790578277,0.0,0.11522918495051102,0.0,0.13547356564571889,0.4639121910236602,0.47755392790578277,0.06158787599904662,0.0,0.12110499798372652,0,1
67,0.298713331618435,0.03494498496047305,0.5900102896117179,0.06494167916135982,0.08022256695215498,0.0,0.0981627643145478,0.49351297618962103,0.5900102896117179,0.04984196674559346,0.0,0.0,0,1
68,0.455566337647175,0.2712067540442751,0.42134230343209333,0.19254344528304337,0.22675897181544896,0.26018285573794897,0.29103954630843976,0.5056335624910253,0.42134230343209333,0.0,0.0,0.0,1,1
69,0.4375450519500914,0.16862815418960295,0.5288726361388685,0.18961483080006444,0.1407017214959325,0.25622543574675244,0.2866127914574213,0.511847086730934,0.5288726361388685,0.14124691888138544,0.0,0.0,0,1
70,0.34756560956579025,0.11882709564026749,0.43805287685710104,0.0,0.13614709838516154,0.0,0.21239136946746728,0.44872313048435253,0.43805287685710104,0.0,0.0,0.0,0,1
71,0.6225372932881887,0.29104606801927835,0.3705483359627286,0.0,0.4618098328013311,0.7160189885075778,0.0,0.42667429310278776,0.3705483359627286,0.2396470969810304,0.0,0.0,0,1
72,0.28873367137813866,0.03180133890004421,0.5984348397127068,0.05783380439384273,0.09021561930847395,0.0,0.0,0.4958762522770492,0.5984348397127068,0.0,0.0,0.07814704006723075,1,0
73,0.37090259603394016,0.11271059213123336,0.42946780350346847,0.1608729606760422,0.21465550504064446,0.0,0.24316794279661774,0.5255050179336277,0.42946780350346847,0.0,0.0,0.0,1,0
74,0.41163984206233606,0.1450427274010923,0.5081944350999752,0.1406763905684066,0.15640887185333638,0.0,0.2126397646367637,0.500801515922812,0.5081944350999752,0.0,0.0,0.19008681247040857,0,0
75,0.31410894739662776,0.06312347607271102,0.6419769170495198,0.05899227877636354,0.03515043751252097,0.0,0.08916993266394961,0.49262668647362023,0.6419769170495198,0.024901729971316587,0.0,0.0,0,1
76,0.28312296520422325,0.08583783360915584,0.5548554632582365,0.0,0.120063465399449,0.0,0.12572214075379265,0.4789366568181766,0.5548554632582365,0.0,0.0,0.0,1,1
77,0.47024999240995224,0.23405179522341588,0.384034066864793,0.0,0.26160828257921226,0.0,0.0,0.4501290275073545,0.384034066864793,0.0,0.0,0.0,1,0
78,0.40899283196646113,0.24419747311902518,0.4715584615893995,0.0,0.19660521090215388,0.0,0.2886749297464142,0.45023552894012137,0.4715584615893995,0.0,0.0,0.0,0,1
79,0.3370577703363539,0.07046205252003747,0.610044276128425,0.0,0.10923160922641476,0.0,0.17251083641974016,0.4818445471225097,0.610044276128425,0.0,0.0,0.0,1,1
80,0.233995673801072,0.10908268567149455,0.58054003439727,0.027882103589108503,0.04458269944663862,0.03767692701837428,0.04214526631519509,0.49119491717241326,0.58054003439727,0.007355969173105238,0.0,0.0,0,1
81,0.9772276158297847,0.4040990069676748,0.24787699309144529,0.7332054559304105,1.0,0.9907763366661817,0.0,0.6044991272946256,0.24787699309144529,0.10316651973100034,0.0,0.0,0,1
82,0.282266648782543,0.0715344384883433,0.5503588078516564,0.030933968551972894,0.04066015160944347,0.04180089467771156,0.04675832075016161,0.49251169987632953,0.5503588078516564,0.0,0.0,0.0,1,1
83,0.323595850751215,0.1396363591797716,0.5074940948326683,0.0,0.10629819096787463,0.0,0.21628775182916918,0.47225001382113785,0.5074940948326683,0.018303286060019443,0.0,0.0,0,1
84,0.4485382380282407,0.514284834158472,0.18669636382945898,0.0,0.6542659154692305,0.0,0.0,0.428065451700407,0.18669636382945898,0.0,0.0,0.0,1,1
85,0.3034044155543073,0.2082515528187106,0.4049471838444685,0.0,0.32913941865247603,0.0,0.3599082970457557,0.45168654084079024,0.4049471838444685,0.0,0.0,0.0,1,1
86,0.44654576872249563,0.2811250755570649,0.4070355174324778,0.22262314561769547,0.236906450403861,0.0,0.33650659570927405,0.5269457357810411,0.4070355174324778,0.11055687032321455,0.0,0.0,0,1
87,0.4896898259329493,0.3263206374583161,0.38056914094673555,0.24053463975008185,0.2966706091134217,0.3250330821808897,0.3635807613259371,0.5359739353983649,0.38056914094673555,0.0,0.0,0.0,1,0
88,0.42638867096355093,0.234026586649317,0.26911738198566804,0.0,0.3174877327205149,0.0,0.29360206918046844,0.45806839862610693,0.26911738198566804,0.0,0.0,0.0,1,1
89,0.3068490315864483,0.04170686448378628,0.5393111394804551,0.0697993397204886,0.10137047618024811,0.0,0.10550537378728767,0.49683672231450016,0.5393111394804551,0.0,0.0,0.0,1,1
90,0.35651486450393044,0.1676461761904545,0.4567038684602873,0.0,0.23473213586908206,0.0,0.0,0.46799962140356094,0.4567038684602873,0.1130316175767086,0.0,0.27136737314615883,0,1
91,0.3695158546923924,0.1936212627455024,0.3588831915295221,0.14985425160401702,0.16150020271078833,0.0,0.22651258439419222,0.504608038374547,0.3588831915295221,0.0,0.0,0.0,1,0
92,0.19545775708044805,0.06582662167803728,0.6304764189327938,0.0,0.12987609725740412,0.0,0.25726485203980937,0.36473138588916176,0.6304764189327938,0.0,0.0,0.0,0,0
93,0.6366369900384452,0.6684885033794079,0.3125597335507062,0.7400312550838065,0.653611548367505,1.0,0.0,0.5443717428260589,0.3125597335507062,0.17354491946208006,0.0,0.0,0,1
94,0.5610299988126318,1.0000000000000002,0.27212899723621087,0.0,0.26320890611552883,0.0,0.5888370169251584,0.4423980595743551,0.27212899723621087,0.5481317134048547,0.0,0.0,0,1
95,0.6771716756435165,0.18337393209635713,0.3008103499929202,0.48032133932039817,0.7206076386290338,0.6490554770771176,0.0,0.5419038642170435,0.3008103499929202,0.2703366731898488,0.0,0.0,0,0
96,0.3315006282548934,0.10676187837380974,0.42874208585531903,0.19843591278086745,0.21817239789802592,0.0,0.0,0.4978694328129608,0.42874208585531903,0.07614860205093273,0.29994632090511814,0.0,0,1
97,0.4689825166796041,0.2509984278700415,0.37316566961898134,0.17169359092429484,0.25024443836521304,0.0,0.25952389463695896,0.5057769991174105,0.37316566961898134,0.0,0.0,0.0,1,0
98,0.31470276063449676,0.12376792274603846,0.5540981877114142,0.05725544554250501,0.055958395530023124,0.07736895590446512,0.08654461786472323,0.4971113110762035,0.5540981877114142,0.0604214514958753,0.0,0.0,0,1
99,0.4496431117944841,0.039873805060441254,0.6376204890820361,0.0,0.16681692266312284,0.0,0.0,0.46627004962708263,0.6376204890820361,0.0,0.0,0.0,0,1
100,0.3540237664293025,0.07976845358572805,0.5748543782119919,0.0,0.15369375257514303,0.0,0.1999083183827834,0.47359173822601336,0.5748543782119919,0.0,0.0,0.0,1,1
101,0.34044376394127207,0.11558210605183115,0.45993324669047153,0.0,0.1812184699156178,0.0,0.2491728784983268,0.42217257764650307,0.45993324669047153,0.053526457001572436,0.0,0.0,0,1
102,0.3546601590910555,0.22541991539759698,0.4585037509508525,0.19611708152469237,0.25282242278186556,0.0,0.2964412854791085,0.5091146812143872,0.4585037509508525,0.0,0.2964412854791085,0.0,0,0
103,0.3437078149811133,0.12326840911398593,0.4392573888736977,0.0,0.14686593711374288,0.0,0.1543972423195261,0.47332451782674734,0.4392573888736977,0.035931005755852015,0.0,0.0,0,1
104,0.4328084288091901,0.4015501392340948,0.31340335384718854,0.2164221512624226,0.2444642656576938,0.0,0.32713346653748215,0.5171296052284824,0.31340335384718854,0.0,0.0,0.0,0,0
105,0.3452011479231971,0.1595940757201789,0.45857449104461123,0.0,0.1523741830012411,0.0,0.23346022957893914,0.461630288470547,0.45857449104461123,0.0,0.0,0.0,1,1
106,0.34152400169456226,0.21015757583738862,0.41820721586279186,0.0,0.10724668426352528,0.0,0.14525873386647165,0.47545564423919245,0.41820721586279186,0.0,0.0,0.0,1,0
107,0.3698635852976512,0.25949863603320406,0.2693816372788542,0.0,0.3134001735007685,0.0,0.21893024822010768,0.4692477501765562,0.2693816372788542,0.0,0.21893024822010768,0.0,1,0
108,0.42950457022832,0.11056325677730984,0.4358196569612103,0.0,0.22416315404512718,0.2600474665919066,0.2908881005280192,0.4724816066129523,0.4358196569612103,0.0,0.0,0.0,0,0
109,0.24708912104035408,0.008022091326074055,0.7647083668953463,0.0,0.014835066515030224,0.0,0.016024643658089335,0.4863653519006128,0.7647083668953463,0.0,0.0,0.0,1,1
110,0.26724274980828305,0.022873990948577633,0.7024486887177164,0.0,0.033682668070114025,0.0,0.04688549098591946,0.4827001556074102,0.7024486887177164,0.007274062762488295,0.04688549098591946,0.0,0,1
111,0.6359026414934303,0.5827945984730224,0.27589786018818385,0.0,0.533816462343918,0.0,0.0,0.4720756709649148,0.27589786018818385,0.0,0.0,0.0,1,1
112,0.2708762665156609,0.11124517481342905,0.48605094059338105,0.0,0.056348108341066926,0.0,0.03533597927792529,0.48303872301250345,0.48605094059338105,0.0,0.0,0.0,1,0
113,0.4056551457756834,0.2812528549516551,0.357284013747158,0.0,0.23183773719349374,0.0,0.0,0.4555822395155568,0.357284013747158,0.0,0.0,0.0,1,1
114,0.48374188438910426,0.3197793591914403,0.37054716755261863,0.2102002761358091,0.31850846053116333,0.0,0.31772877498137425,0.5037941727366532,0.37054716755261863,0.06337815515621764,0.31772877498137425,0.0,0,1
115,0.29100996391225825,0.30649252355272605,0.44513819844611024,0.0,0.13190535821191252,0.0,0.2385646403062267,0.42742059129866133,0.44513819844611024,0.0,0.0,0.21326204965202394,1,1
116,0.33205636734507094,0.16389976825131933,0.5733136631427955,0.06743285438117706,0.0650538838131692,0.0,0.10192830670777042,0.4946673918283834,0.5733136631427955,0.0,0.0,0.0,0,0
117,0.34448386715187274,0.13824675687382335,0.4244070101620645,0.09002201994403067,0.1831074349184083,0.0,0.13607301876085906,0.5050686382842777,0.4244070101620645,0.04749994572630649,0.0,0.0,0,1
118,0.2927905111398388,0.07014761925466287,0.617919575391014,0.0,0.1611890914033595,0.0,0.21472267834329486,0.40896407982370225,0.617919575391014,0.03997585280958959,0.0,0.0,0,1
119,0.44227125472744105,0.28235923999039614,0.4649761012520459,0.1793905520363231,0.20761138258608186,0.0,0.27115825625703577,0.5150583954851919,0.4649761012520459,0.0,0.0,0.24239872864316872,0,1
120,0.438061106990566,0.12395428628893412,0.40755668466521566,0.1911308020547929,0.23456532985136522,0.0,0.2889042617567308,0.5078239484379193,0.40755668466521566,0.050424900095957556,0.0,0.0,0,1
121,0.4010494802281235,0.16435437272250572,0.36007892291856347,0.11766923469045974,0.27475679130386493,0.0,0.1778632382339981,0.5121575930665634,0.36007892291856347,0.0,0.0,0.15899874639778555,1,0
122,0.4648790678028116,0.29335671175513733,0.4775065783706287,0.18414903145925315,0.12576426850016037,0.0,0.2783509482249798,0.5086927451468658,0.4775065783706287,0.0,0.0,0.0,1,0
123,0.40368931582882284,0.15251168155972722,0.5058932311998579,0.14273810598822165,0.14639758376800965,0.0,0.21575615595051634,0.49862752328368526,0.5058932311998579,0.0,0.0,0.0,1,1
124,0.2563581914864709,0.029436380177508263,0.6562876058345042,0.0,0.036588641417737586,0.0,0.042061599217539734,0.48112577444836807,0.6562876058345042,0.004894244032086024,0.042061599217539734,0.0,0,0
125,0.31044292841611343,0.12842374232903211,0.4312264677459292,0.0,0.172186649376026,0.0,0.18886086879289832,0.4720155990644211,0.4312264677459292,0.11986720738319308,0.0,0.0,0,1
126,0.3860002940153048,0.1581237269128754,0.48791248217544014,0.12287818445601706,0.14819735309501372,0.0,0.1857368398218511,0.5002955104577907,0.48791248217544014,0.0,0.0,0.16603725977769623,1,1
127,0.372604641962142,0.21386736925873107,0.3157759055561997,0.0,0.2043747288773544,0.0,0.18865540684644702,0.4626916352672228,0.3157759055561997,0.0,0.18865540684644702,0.0,1,1
128,0.41975508979471676,0.32078156446398315,0.33994118921406447,0.0,0.24236604431225767,0.0,0.0,0.4689419446335125,0.33994118921406447,0.0,0.0,0.0,1,1
129,0.36039154453152206,0.09436419049753324,0.6246719746078517,0.0,0.13647448672631338,0.0,0.2101913035222608,0.3647521793380275,0.6246719746078517,0.0,0.0,0.0,1,1
130,0.26387927044900383,0.05696572691769879,0.6398398206374225,0.04756092031577007,0.055029136502243656,0.0,0.07189083300324949,0.4917706189181931,0.6398398206374225,0.018251220474900295,0.0,0.0,0,1
131,0.3113973846321116,0.19319219657191408,0.5241021380142044,0.0,0.16714952145323037,0.0,0.2260197194026232,0.45719164364892195,0.5241021380142044,0.04207907196676485,0.0,0.0,0,1
132,0.3820860194860942,0.14539223230813705,0.3739494682241804,0.0,0.2499551153034354,0.0,0.31970976864538425,0.46310133732223907,0.3739494682241804,0.1116032906237986,0.0,0.0,0,1
133,0.43031827094620123,0.15887601434860238,0.3714830356689145,0.16537625333286896,0.2534811292816072,0.22347198472602423,0.0,0.5015188208707063,0.3714830356689145,0.053698745895658706,0.0,0.0,0,0
134,0.33980484312845527,0.05066972497869185,0.5185622698725854,0.0,0.258954744371186,0.0,0.17694693771673647,0.46745934597881905,0.5185622698725854,0.04117872406310709,0.0,0.0,0,1
135,0.38358272388711,0.03590297656998827,0.5728658572504355,0.0,0.2573608738791977,0.0,0.24764150182570727,0.4595395381508819,0.5728658572504355,0.0,0.0,0.0,1,1
136,0.5020754702449767,0.26202432784121,0.34148235981300523,0.23113547426865297,0.22955505136119425,0.0,0.34937342825691614,0.5264582956420462,0.34148235981300523,0.05739208873568039,0.0,0.0,0,0
137,0.3447048796226774,0.09884427390199761,0.5539455921247722,0.15788217343613659,0.11818566423781839,0.0,0.23864721055290186,0.5047383457890667,0.5539455921247722,0.08885997358163866,0.0,0.0,0,0
138,0.3013217147328486,0.056880662981014594,0.5931628020644819,0.052607944099426526,0.05901135002778321,0.0,0.07951967495133028,0.49681631500252554,0.5931628020644819,0.009655123668820424,0.0,0.0710856765948846,0,1
139,0.2878190229305617,0.1562744644563653,0.37300491522398227,0.0,0.4124922503835439,0.0,0.0,0.35930541450816056,0.37300491522398227,0.0,0.0,0.0,1,1
140,0.38753850136885404,0.1254491870519003,0.38735756937286103,0.0,0.21924586707639918,0.0,0.2287494189006125,0.4685610443576769,0.38735756937286103,0.0,0.0,0.0,1,0
141,0.4068689094402731,0.18535430809975084,0.4715274628674142,0.13591468073093438,0.18857724171862084,0.0,0.20544218972730297,0.5046224579140639,0.4715274628674142,0.03187338664296433,0.0,0.0,0,0
142,0.39247224574678574,0.11475953584278402,0.24999880585309375,0.22802135808783267,0.47909560291646847,0.0,0.344666277831279,0.5149469867693367,0.24999880585309375,0.0,0.0,0.3081103585253912,1,1
143,0.322813903955869,0.10419354214835733,0.537826662488186,0.09690834239026687,0.12646261397081848,0.0,0.1464820573938803,0.49790130066236715,0.537826662488186,0.031466769553123934,0.0,0.0,0,0
144,0.3883536116588689,0.12874072377275156,0.42239215037809963,0.27457558916523706,0.3520464247529283,0.0,0.41503544709377205,0.5158502921498188,0.42239215037809963,0.0,0.41503544709377205,0.0,1,0
145,0.17981738292053354,0.17143729557897863,0.42939940028718615,0.0,0.4075015301952815,0.0,0.0,0.39548799768356063,0.42939940028718615,0.0,0.0,0.0,1,0
146,0.5034685346554563,0.5411080096533039,0.26961824003424306,0.0,0.458923065419841,0.0,0.5165397945519825,0.45472173145084627,0.26961824003424306,0.24041613765049358,0.0,0.0,0,0
147,0.3107792272397496,0.268440973371896,0.4304525280622329,0.1358945847961967,0.13168013234286646,0.0,0.20541181366479877,0.5005862689296117,0.4304525280622329,0.040974009351626574,0.0,0.0,0,1
