I1,C4,T1,T3,T4,S2,C5_Prime,T4_Prime,industry_4,C4,T1,T4,C6_Prime,S2_Prime,T3_Prime,industry_1,industry_2,Y1,Y2
ALNY,0.8567692131955076,-1.5933765592799716,-1.4467605315528997,-1.1011853147772315,-1.7386350792630543,0.05535386827513845,-0.366086683938491,0,0.8567692131955076,-1.5933765592799716,-1.1011853147772315,-0.7528092439315525,-1.161453413158882,0.3732969711293453,1,0,1,1
ALTU,-0.27097407758074316,-1.429909256246315,-0.8237055163919617,-0.7382106957878555,-1.2558762490278523,-0.4387973095770593,1.006564182875738,0,-0.27097407758074316,-1.429909256246315,-0.7382106957878555,-0.7528092439315525,-1.1828428139357963,-0.06163819663578237,1,0,0,1
ALXA,-0.33736115196978206,-1.4725705224665249,-1.0388173255513395,-1.0324582573000052,-0.3366116704542326,0.1841543585879161,-0.3998881063046915,0,-0.33736115196978206,-1.4725705224665249,-1.0324582573000052,-0.7528092439315525,0.7339641484583859,0.06914619004938133,1,0,1,1
AMBA,-1.3325582580316522,0.35284871162384507,0.4192329696602864,0.4123933055255927,-0.27419270914360083,0.27782287173067877,0.6360927108599503,0,-1.3325582580316522,0.35284871162384507,0.4123933055255927,-0.7528092439315525,-0.8906516968943132,0.6444094438067614,1,0,1,1
AMIS,0.5547063011519899,0.5048174556536577,0.18616997432870097,0.3945329596869657,1.0235829151133027,-0.881813930909383,0.031840629771802,0,0.5547063011519899,0.5048174556536577,0.3945329596869657,0.7487408084177986,1.0679105235724762,-8.043929521419264,1,0,0,1
AMRC,0.8512058668047486,1.0499254607781066,1.0987672909655886,0.9384272913881202,0.8460906048435184,0.42168982383392395,0.708879349294839,0,0.8512058668047486,1.0499254607781066,0.9384272913881202,-0.7528092439315525,0.09456166524723944,-0.03465472765818827,0,0,1,1
ANAC,-0.6972127753848992,-0.24192033597062435,0.09135209922255315,0.05459034862150998,-0.008511940774543118,-1.0334465389259935,0.970129995053319,0,-0.6972127753848992,-0.24192033597062435,0.05459034862150998,-0.7528092439315525,-0.06744104915881807,0.325765709454034,1,0,1,1
ANFI,-1.3325582580316522,0.7619471954865971,0.8896419404078939,0.6440944113577155,-0.2947594050201605,0.10879225322774316,0.3206828340921891,0,-1.3325582580316522,0.7619471954865971,0.6440944113577155,-0.7528092439315525,-1.6408031234843035,0.014479921644436289,1,0,1,0
ANGI,-1.2530096499823842,0.4189966116597602,0.6663560316404014,0.47676785869078336,-0.062234327264569164,1.028089629505518,0.7214287130814617,0,-1.2530096499823842,0.4189966116597602,0.47676785869078336,0.9972950556316023,-1.1026614516653435,-0.7301979112884925,0,1,0,1
ANGO,0.4031737776084051,-0.8066524021416565,-1.316385515878539,-0.828458190264655,-1.4028612812302488,0.8303495808246356,-1.2864175398057605,0,0.4031737776084051,-0.8066524021416565,-0.828458190264655,-0.7528092439315525,-0.8578644623890318,-0.25532979205634204,1,0,1,1
AONE,2.335534379549195,0.5519537432521872,0.36971505389616144,0.2081595623390217,0.6734759858556832,-0.1446411786010529,-0.8562996433409663,0,2.335534379549195,0.5519537432521872,0.2081595623390217,2.515723695068846,0.8162003071552855,0.5089640638161641,1,0,0,1
AOSL,0.2749429007468218,-0.34750542605648754,0.10200605984379352,0.005773098445577109,0.22294355816697783,0.2889884381456289,1.1090398544868678,0,0.2749429007468218,-0.34750542605648754,0.005773098445577109,-0.7528092439315525,0.3164779478328074,0.271636228356614,1,0,0,0
APEI,-0.5902256694552078,-0.2627193851850298,-0.38889896246418854,-0.3030460405954853,-0.7119017783571447,-0.060016511214412684,-0.6605566234905994,0,-0.5902256694552078,-0.2627193851850298,-0.3030460405954853,0.9813841358642205,-0.7449122834659392,0.08808902728584224,0,1,0,1
APKT,1.4764713016901285,0.6085014394703113,0.5809333905423003,0.4593812799954653,0.6734759858556832,0.5433554119858375,-0.01116111710689047,0,1.4764713016901285,0.6085014394703113,0.4593812799954653,2.0899385858837576,0.5105278011979589,0.30279042800441125,1,0,0,1
ARAY,0.2687051634324939,0.19210177039711024,0.185208692592668,0.2338718289483181,-0.3366116704542326,-0.2734350188014964,0.3199361026678978,0,0.2687051634324939,0.19210177039711024,0.2338718289483181,0.47209366398183933,-0.81244256520942,0.07368513865644126,1,0,0,1
ARBX,0.8879585857299318,-0.8665169273683879,-1.0990747287748077,-0.7186567853169624,-0.9634126601154708,-0.02624681417748235,-0.7231570128554916,0,0.8879585857299318,-0.8665169273683879,-0.7186567853169624,1.452184002599589,-0.3325764701625183,-0.12661376801835086,0,1,0,1
ARCL,1.4920838000154975,0.5467556219738299,0.8461437316388059,0.4709862584813475,-0.3579085616346631,0.1355498540302548,0.2428642209749653,0,1.4920838000154975,0.5467556219738299,0.4709862584813475,0.5092343430875012,-1.778282758092426,-0.38819377797254256,0,1,0,1
ARCO,-0.07841440646286195,0.7329007426837292,0.8992065818801339,0.909547537946899,0.6120513778175304,-0.5389872853290686,1.8465285591082243,1,-0.07841440646286195,0.7329007426837292,0.909547537946899,1.644857134950338,-0.11752789189100132,-0.2938423554416313,0,0,0,1
AREX,-0.8188339329831533,-0.8321511435197017,-1.055271192142968,-0.6327748315532462,-0.7381732858407132,-0.7508183947479562,-0.45529343440872316,0,-0.8188339329831533,-0.8321511435197017,-0.6327748315532462,-0.7528092439315525,-0.006339771801969429,-0.20175058477705035,0,0,1,1
ARII,0.6595454323235872,1.118553729109696,1.2038474508506225,0.9479802863021976,1.7298946015301877,-0.9237135174751401,0.5067065148316592,0,0.6595454323235872,1.118553729109696,0.9479802863021976,1.7207825819455755,1.608311052175233,0.4328707268891511,1,0,0,1
ARP,-0.411190054476473,0.3971215039093172,0.1386080622716257,0.10915581748824907,0.5613560169389558,-0.30329876785556603,-0.8202477620693516,0,-0.411190054476473,0.3971215039093172,0.10915581748824907,-0.7528092439315525,0.8410605960657542,0.14043278014781652,0,1,1,1
ARST,-0.24276996339766915,0.6085014394703113,0.7816051026600883,0.5450887938207984,0.7560935372435658,0.3629306780710288,0.3812253129808525,0,-0.24276996339766915,0.6085014394703113,0.5450887938207984,-0.7528092439315525,0.13471694818249186,-0.9942695087459592,0,1,1,0
ARTE,-0.3638324276067306,-1.2555573107875477,-0.9327117485003109,-0.7979545161034186,-0.5144913035296227,-0.19337545593219052,0.0591577589298884,0,-0.3638324276067306,-1.2555573107875477,-0.7979545161034186,-0.7528092439315525,0.23742010099283548,-0.17841079230978438,1,0,1,1
ARUN,0.6311296162226439,-0.21442783460410625,0.1568212887680157,0.047678941661886194,-0.37946051146504023,1.8070756930393397,0.826954039563029,0,0.6311296162226439,-0.21442783460410625,0.047678941661886194,1.6740998508517144,-0.7953685186948232,0.3691571430857636,1,0,0,1
ASPV,-0.136959640040963,-1.8891527446822676,-2.0494339533476817,-1.7217336683029478,-0.9634126601154708,0.3919885647525342,-2.0128843485515775,0,-0.136959640040963,-1.8891527446822676,-1.7217336683029478,-0.7528092439315525,1.0019291649715838,0.5673385338851146,1,0,1,1
ATEC,-0.8928069386047006,3.1964869686095674,3.0252167093058233,2.3980802480255403,3.6056391591351193,-0.00632956220450527,-0.3009686333212012,0,-0.8928069386047006,3.1964869686095674,2.3980802480255403,-0.7528092439315525,2.5345029762891476,0.03994907517126439,1,0,1,0
ATHN,0.8227749368690171,0.083636367864033,-0.04710865672941053,0.05459034862150998,-0.5618510447289902,0.5766883958330817,-0.15566203266187179,0,0.8227749368690171,0.083636367864033,0.05459034862150998,1.59034572448455,-0.9325108980276567,-0.01302799087896806,0,1,0,1
ATRC,0.2462632292604623,-1.5933765592799716,-1.4640197459986664,-1.0665410190123135,-1.153015893622918,-0.45519474513828617,-0.20200172302437702,0,0.2462632292604623,-1.5933765592799716,-1.0665410190123135,-0.7528092439315525,-0.17670061741145604,0.017063512860994737,1,0,1,1
AUXL,-2.017412544818939,-1.1387460542328647,-1.5320986028124013,-1.0895735657674872,-1.6930740051816415,-0.0034591576399397293,-1.4586896129740545,0,-2.017412544818939,-1.1387460542328647,-1.0895735657674872,-0.7528092439315525,-0.9861561008224964,0.3054468293303385,1,0,1,0
AVAV,-0.13583614414935227,-0.8151260559779517,-0.665523385149431,-0.5055286008260608,-0.9936581838662966,-0.639105270346832,0.08008503897085893,0,-0.13583614414935227,-0.8151260559779517,-0.5055286008260608,1.2941251623265544,-1.0267378851091822,-0.577076198210943,1,0,0,1
AVEO,1.2747786172800448,0.058948018570442254,0.595652805527736,0.2593073136901692,-0.08050419283354499,-0.25507187229189976,0.9331446081489095,0,1.2747786172800448,0.058948018570442254,0.2593073136901692,-0.7528092439315525,-0.8657482977407539,0.1480255410141427,1,0,1,0
AVGO,1.5628722687120915,1.8025323146783852,1.5210767939135732,1.0598698663383257,2.071374067949872,0.7396411712080281,-1.0691862286677674,0,1.5628722687120915,1.8025323146783852,1.0598698663383257,0.9096397719976668,1.6853617150876012,-0.2021105474304229,1,0,0,1
AVNC,2.478855612624466,-1.3878919583083595,-1.3504678286541134,-1.0551186980518008,-1.2558762490278523,0.02280420927882058,-0.7341885549218278,0,2.478855612624466,-1.3878919583083595,-1.0551186980518008,-0.7528092439315525,-0.4738094165656993,0.15869492347691153,1,0,1,0
AVR,-0.6562451172294784,0.22149584644559261,0.25831138309147506,0.19519754755794,-0.5618510447289902,0.06713869682505672,0.04138258970016145,0,-0.6562451172294784,0.22149584644559261,0.19519754755794,0.5719554172535235,-1.3346348990137389,-0.09390966048666537,1,0,0,0
AVRX,-0.959735874899172,-1.356790035460979,-1.5307968373455034,-1.1482872691028343,-1.7853796892646012,-0.40235849198977225,-1.1813121528929813,0,-0.959735874899172,-1.356790035460979,-1.1482872691028343,-0.7528092439315525,-1.1587199494495553,0.2616370520477675,1,0,1,0
AWAY,0.36069140743547984,1.5962458720951103,1.8297019778829406,1.471720326492085,0.7675924025767733,6.45758978730351,1.295026973836225,0,0.36069140743547984,1.5962458720951103,1.471720326492085,0.8054559612036911,-1.1772608280248933,-1.0268010513194907,0,1,0,1
AWK,-0.08939606089798754,1.6069314634729914,1.5958588503511404,1.2189443683408083,1.9268689975755107,-0.6040546622428924,0.0634081332811606,0,-0.08939606089798754,1.6069314634729914,1.2189443683408083,-0.7528092439315525,1.475020383421579,0.5151822057394939,0,0,1,0
AYR,0.16286931103390742,0.6085014394703113,0.35237532230574187,0.37653842448963193,-0.3579085616346631,0.7571328542742117,-0.3623237813480636,0,0.16286931103390742,0.6085014394703113,0.37653842448963193,0.6771273709804052,-1.0268414598411189,0.25195650310480383,0,1,0,1
BAGL,-0.15713736116553317,0.4514902857207621,0.2876802454889769,0.30937359181417906,0.8787120352942199,-0.35042675833731435,-0.1742847394210998,1,-0.15713736116553317,0.4514902857207621,0.30937359181417906,-0.7528092439315525,1.249355640135807,0.3378225566133094,0,0,1,1
BAH,-0.5806042603742695,1.010565279103409,1.3551554786719044,1.0870836270577313,0.824009759696562,1.6372069222761612,1.6602804941444644,0,-0.5806042603742695,1.010565279103409,1.0870836270577313,-0.7528092439315525,-0.28417723350010576,-0.11384002269241998,0,1,1,1
BALT,1.1734908171205807,-2.4854399271322607,-2.3416328478916877,-1.7859697744346439,-1.8333709680390398,-1.969686888161399,-1.0009969144785118,0,1.1734908171205807,-2.4854399271322607,-1.7859697744346439,-0.7528092439315525,-0.037798878378798605,1.26338684786554,0,0,1,0
BARE,1.3088649696393968,2.9858714534031336,3.1039822252278833,2.5089041710549624,3.1036530321095745,0.732014881226658,0.8504050986389646,0,1.3088649696393968,2.9858714534031336,2.5089041710549624,2.1365492936360595,1.4796354868817736,-0.31488451104795195,1,0,0,1
BAS,0.10454666248450631,0.6135856292593337,0.12810881684423456,0.12929364384831743,0.3859786780813905,-0.6442638050654306,-1.2754023124498237,0,0.10454666248450631,0.6135856292593337,0.12929364384831743,2.8698824517730457,0.5156818056718032,-0.011788344192198421,0,0,0,1
BBBB,-0.05360002961223107,-0.34750542605648754,-0.3612649726251102,-0.2472710108972885,-1.087569906700833,0.3919899048433008,-0.1797640443313517,0,-0.05360002961223107,-0.34750542605648754,-0.2472710108972885,-0.7528092439315525,-1.4691401263741088,-0.05240815943374229,0,1,0,1
BBG,0.37364232100562406,0.8379544605935729,0.652410304339111,0.4709862584813475,0.7093489272420188,-0.3227867024878687,-0.6388598669801663,0,0.37364232100562406,0.8379544605935729,0.4709862584813475,1.4349567891097694,0.4362052990218841,0.05811101852336255,0,0,0,1
BBND,-2.0668343178783344,-0.35468889619964283,-0.27698534860633545,-0.065800823251001,-0.026241801447734067,0.6951196104542346,0.7388775724352514,0,-2.0668343178783344,-0.35468889619964283,-0.065800823251001,1.5170736428275353,0.3262604691715624,0.11362886073887697,1,0,0,1
BBRG,0.8654577877228194,0.16836096008515888,-0.19621084751255347,-0.04409475408087579,-0.062234327264569164,-1.3121356437949578,-0.798511639839231,1,0.8654577877228194,0.16836096008515888,-0.04409475408087579,-0.7528092439315525,0.13919588768169408,0.0033902377696101134,0,0,1,1
BBW,0.11107941014988762,-0.5871021161849898,-0.6581612545053529,-0.46180287953287646,-1.220932116075915,-0.7106622557706501,-0.4158276429811186,1,0.11107941014988762,-0.5871021161849898,-0.46180287953287646,1.494598078599739,-1.3129102925575575,0.027752576358397726,0,0,0,1
BCOV,1.3279549717821575,0.9527107412707569,0.8788794107531517,0.7288538829174868,0.3283876416563784,0.671673003368415,0.0704038737958751,0,1.3279549717821575,0.9527107412707569,0.7288538829174868,-0.7528092439315525,-0.46621228235176476,0.3434865861343349,0,1,0,1
BDAY,0.3236635964314301,-1.0821286488093311,-1.2663104207776428,-0.6234375183967026,-1.3649742755019505,-1.0638310220511338,0.3751310514599924,1,0.3236635964314301,-1.0821286488093311,-0.6234375183967026,1.150219822121396,-0.8250660497507075,-0.10966018203191367,0,0,0,1
BDE,0.7504161383624037,-0.7646667926590107,-0.697055862571806,-0.4274311397054068,0.07760814227011995,0.46597485474969186,0.30204682852078646,0,0.7504161383624037,-0.7646667926590107,-0.4274311397054068,-0.7528092439315525,1.0596854364041213,0.21461760767491442,0,0,1,0
BEAT,-1.369356955295539,0.23898444723302045,-0.1802116760773186,-0.1928355479912125,0.17579065178212616,0.6133072204400288,-1.4754951329103265,0,-1.369356955295539,0.23898444723302045,-0.1928355479912125,-0.7528092439315525,0.5360441939298801,-0.007608866161907937,0,1,1,0
BECN,0.3767907902775413,-0.32606557832738353,-0.5833254394547518,-0.4189203887820547,-0.4457096969283324,-1.284192724194339,-0.9446798511086377,0,0.3767907902775413,-0.32606557832738353,-0.4189203887820547,-0.7528092439315525,-0.03439815890227211,0.06701312392378349,0,0,0,0
BFAM,0.09660327024065087,0.16836096008515888,0.6560400345529288,0.49402997920295794,-0.5144913035296227,0.9975106345501669,1.8441542335220291,0,0.09660327024065087,0.16836096008515888,0.49402997920295794,1.1069540869625647,-1.91496728530024,-0.8617819460809558,0,1,0,1
BFRM,0.11714823138780645,-0.22814014378969996,-0.6213695339052442,-0.46180287953287646,-0.044148081541850265,0.341221583895177,-1.327852127054891,0,0.11714823138780645,-0.22814014378969996,-0.46180287953287646,-0.7528092439315525,0.801698360654264,0.4908459365443304,1,0,1,1
BHRT,-0.7026403374030563,-0.44980119948664016,0.02342745792654111,-0.23158444541473394,-0.19419881517000634,2.4668566795029543,0.22072187567656903,0,-0.7026403374030563,-0.44980119948664016,-0.23158444541473394,-0.7528092439315525,-0.318404081545044,0.2743228598889419,0,1,1,0
BIOD,-0.11790704241318874,-0.8925725915804588,-0.530665830795874,-0.6327748315532462,-0.586006659785729,0.06832344481549435,-0.27904767860385443,0,-0.11790704241318874,-0.8925725915804588,-0.6327748315532462,-0.7528092439315525,-0.2842063770136634,0.4005602379618305,1,0,0,1
BIOF,-0.11830415296344077,-1.5710182612791896,-1.283153245856314,-0.9119859026217602,-1.291512389795161,0.986609198803734,0.5264634605693407,0,-0.11830415296344077,-1.5710182612791896,-0.9119859026217602,-0.7528092439315525,-0.4971555339447113,0.8291387093965258,1,0,1,1
BKC,-1.9587422139100719,0.8890309970352654,1.2775306185887925,0.9998812205950244,1.6119617490502638,0.6891098471981989,1.6873160672253613,1,-1.9587422139100719,0.8890309970352654,0.9998812205950244,0.8372660372385853,1.1878032432690036,-0.1835279263816589,0,0,0,1
BKRS,-1.5902557380452034,-1.2555573107875477,-1.5989552934416036,-1.2087012087368967,-0.7918956723307408,-0.9306399396645026,-1.6122584164736184,1,-1.5902557380452034,-1.2555573107875477,-1.2087012087368967,0.5366786291677739,0.5891402289940232,-0.18772954425116992,0,0,0,1
BLMN,0.4360789882702403,1.37730295972489,1.9188376993067207,1.3928450032313806,1.7893352224649863,1.3627033049904156,1.8000694358852276,1,0.4360789882702403,1.37730295972489,1.3928450032313806,-0.7528092439315525,0.5760559869857725,-0.7267049779866459,0,0,1,1
BLOG,-0.28213122098785953,0.658930230552318,0.40804625871674816,0.34624322846499367,-0.4683460495042074,0.6362859446625021,-0.6245365901110442,0,-0.28213122098785953,0.658930230552318,0.34624322846499367,0.4963554486666855,-1.2991317112454495,0.21331227259273294,0,1,0,1
BLSW,0.07408899312265313,0.15042152225380048,0.29920669360761315,0.08884302835804847,0.40009299593849706,-0.8571145416687587,-0.20961711934945038,0,0.07408899312265313,0.15042152225380048,0.08884302835804847,-0.7528092439315525,0.40974533705916827,0.4333830959638411,0,1,1,1
BMTI,-0.930522542895713,-0.39088697633535957,-0.8358416426640342,-0.8080744827757372,-0.27419270914360083,-0.2018237283703008,-2.0440247800305116,0,-0.930522542895713,-0.39088697633535957,-0.8080744827757372,-0.7528092439315525,0.6408596924248708,0.3478978081370362,1,0,1,1
BNNY,1.7203240315917252,-0.6906525704974408,-0.25498112838167136,-0.16230430358020803,-0.17474385485836516,-0.23407580976493503,1.517617936688767,0,1.7203240315917252,-0.6906525704974408,-0.16230430358020803,1.2104818893370937,-0.18298644951469492,-0.9431164091390842,1,0,0,1
BODY,0.4132983625218618,-0.41283394786379385,-0.28621107273672397,-0.14719046467016295,-0.044148081541850265,-0.3864619201527337,0.5197343695783551,1,0.4132983625218618,-0.41283394786379385,-0.14719046467016295,-0.7528092439315525,0.2809717737897857,-0.0161322768064564,0,0,1,0
BOX,1.315239905483037,1.1896636566338497,1.0031834299037157,0.9288377088416744,1.4071587098057852,-1.2299066406578274,0.17569000178348707,0,1.315239905483037,1.1896636566338497,0.9288377088416744,-0.7528092439315525,1.1725296820330076,-0.19022355569194663,0,1,1,1
BPI,1.9492855898429229,0.04028698911238379,0.028324075567757418,0.04074693433655393,0.4554686359225692,0.0955629182183107,-0.08302415196979347,0,1.9492855898429229,0.04028698911238379,0.04074693433655393,-0.7528092439315525,0.8277535118454087,0.31678151342564054,0,1,1,1
BRNC,-0.7340027729731743,-0.6503683198695692,-0.8378152100180569,-0.6141398206681972,-0.5144913035296227,-0.06948848635876256,-0.8697899647369685,0,-0.7340027729731743,-0.6503683198695692,-0.6141398206681972,1.2941251623265544,0.11451598365909949,-0.1930147067552511,0,0,0,1
BSFT,1.038143928719438,1.8058441450936136,1.570171085405578,1.3279722793214759,1.0235829151133027,-0.2539813570015717,-0.11758005063210523,0,1.038143928719438,1.8058441450936136,1.3279722793214759,-0.7528092439315525,-0.1340860806069749,0.24625625277425403,0,1,1,0
BTRX,-1.131342273958888,-2.016862900315752,-2.0962827973206464,-1.6748944040803504,-2.2717850583396415,0.29606227995313494,-1.6259280359959776,0,-1.131342273958888,-2.016862900315752,-1.6748944040803504,-0.7528092439315525,-1.2216419465906265,0.6859625535905429,1,0,0,0
BUN,0.7896989965563909,-0.9993048919060239,-1.408872726480365,-1.078025723414503,-1.4028612812302488,-0.7976790946897875,-1.706030804621548,1,0.7896989965563909,-0.9993048919060239,-1.078025723414503,0.7760476834178225,-0.7857173738907388,-0.47225554183409624,0,0,0,1
BV,0.7966050890015104,0.43529086190799104,1.2574933431906876,0.7392461418891786,0.1273689062428797,-2.6010027585762856,2.1622067533136726,0,0.7966050890015104,0.43529086190799104,0.7392461418891786,2.0253081622490683,-1.6246694832135722,-1.2150373927020686,0,1,0,1
BWLD,-0.9099699147197515,-1.054246013649581,-1.5556466938795406,-1.0437580198682794,-0.5144913035296227,-0.7428951067914196,-1.4835898157709368,1,-0.9099699147197515,-1.054246013649581,-1.0437580198682794,1.2941251623265544,0.8929747723834071,-0.8065285187674892,0,0,0,0
BWTR,-0.930522542895713,0.10200998662423123,-0.1318242805484292,-0.20053269629910075,-0.19419881517000634,-0.3662494600675122,-1.1965076257931446,0,-0.930522542895713,0.10200998662423123,-0.20053269629910075,1.048797997211442,-0.07793112778533724,0.5096843094969018,0,0,0,1
BWY,-0.6303341094909605,0.3584214725154617,0.2735669682581814,0.22105070716653324,0.6368733755153597,-1.0944487147873425,-0.26934078732604216,0,-0.6303341094909605,0.3584214725154617,0.22105070716653324,-0.7528092439315525,0.8129910776594208,0.18975083261214548,1,0,1,0
CAB,0.6878235690192174,1.1937905560341637,1.2420366129128424,1.0735133246047768,0.6368733755153597,1.5615205920088173,0.8411425482422792,1,0.6878235690192174,1.1937905560341637,1.0735133246047768,1.7712779301065549,-0.39241834502285694,0.28818652869462996,0,0,0,1
CABG,0.5569116228005659,-2.9016754353741314,-2.9430048233082506,-2.1832905486329777,-2.9404383134349517,-0.5214316948076358,-1.6161216574608308,0,0.5569116228005659,-2.9016754353741314,-2.1832905486329777,-0.7528092439315525,-1.4503803163351283,0.0424003570055158,1,0,0,1
CADX,0.5122275978400584,-1.9395358963562344,-1.615503010001436,-1.2458118994299343,-1.1199954020104304,0.43372727313967646,-0.01922398078468373,0,0.5122275978400584,-1.9395358963562344,-1.2458118994299343,-0.7528092439315525,0.10629385246162903,0.18846241057567245,1,0,1,1
